object,comment,filter,seqtot,seqnum,seqid,expType,object,proposer,program,RA,propid,dec,expTime,count,wait
GAMA_J084129.87-004559.69_N708,--,N708,512,280,S2021A,object,GAMA_J084129.87-004559.69_N708,LeathaudGreene,Merian,130.37446941189802,2020B-0288,-0.7665819202431109,600.0,1,False
GAMA_J084418.40-003925.58_N708,--,N708,512,281,S2021A,object,GAMA_J084418.40-003925.58_N708,LeathaudGreene,Merian,131.07667726616478,2020B-0288,-0.657106361921821,600.0,1,False
GAMA_J084528.22-004257.55_N708,--,N708,512,282,S2021A,object,GAMA_J084528.22-004257.55_N708,LeathaudGreene,Merian,131.36762021609474,2020B-0288,-0.7159878563342104,600.0,1,False
GAMA_J084638.76-004512.21_N708,--,N708,512,283,S2021A,object,GAMA_J084638.76-004512.21_N708,LeathaudGreene,Merian,131.66153346695046,2020B-0288,-0.7533921404185677,600.0,1,False
GAMA_J084749.30-004728.17_N708,--,N708,512,284,S2021A,object,GAMA_J084749.30-004728.17_N708,LeathaudGreene,Merian,131.95542444883185,2020B-0288,-0.7911600770690053,600.0,1,False
GAMA_J084111.14+005914.51_N708,--,N708,512,285,S2021A,object,GAMA_J084111.14+005914.51_N708,LeathaudGreene,Merian,130.29645324127887,2020B-0288,0.9873640484137997,600.0,1,False
GAMA_J084221.38+005545.45_N708,--,N708,512,286,S2021A,object,GAMA_J084221.38+005545.45_N708,LeathaudGreene,Merian,130.58910802524514,2020B-0288,0.929292706132253,600.0,1,False
GAMA_J084332.15+005332.45_N708,--,N708,512,287,S2021A,object,GAMA_J084332.15+005332.45_N708,LeathaudGreene,Merian,130.88399621354978,2020B-0288,0.8923489959365577,600.0,1,False
GAMA_J084442.92+005118.13_N708,--,N708,512,288,S2021A,object,GAMA_J084442.92+005118.13_N708,LeathaudGreene,Merian,131.1788516949233,2020B-0288,0.8550361580038565,600.0,1,False
GAMA_J083742.61+023654.55_N708,--,N708,512,289,S2021A,object,GAMA_J083742.61+023654.55_N708,LeathaudGreene,Merian,129.4275820808986,2020B-0288,2.6151547584095107,600.0,1,False
GAMA_J083853.27+023328.79_N708,--,N708,512,290,S2021A,object,GAMA_J083853.27+023328.79_N708,LeathaudGreene,Merian,129.72198188055708,2020B-0288,2.5579983398792296,600.0,1,False
GAMA_J084004.28+023117.67_N708,--,N708,512,291,S2021A,object,GAMA_J084004.28+023117.67_N708,LeathaudGreene,Merian,130.01786710190217,2020B-0288,2.5215756705753543,600.0,1,False
GAMA_J084115.29+022905.20_N708,--,N708,512,292,S2021A,object,GAMA_J084115.29+022905.20_N708,LeathaudGreene,Merian,130.31370952578234,2020B-0288,2.4847778877352984,600.0,1,False
GAMA_J085038.55-004039.69_N708,--,N708,512,293,S2021A,object,GAMA_J085038.55-004039.69_N708,LeathaudGreene,Merian,132.66065096861132,2020B-0288,-0.6776920045063252,600.0,1,False
GAMA_J085148.38-004417.47_N708,--,N708,512,294,S2021A,object,GAMA_J085148.38-004417.47_N708,LeathaudGreene,Merian,132.9515922179059,2020B-0288,-0.7381863083020479,600.0,1,False
GAMA_J085258.92-004635.42_N708,--,N708,512,295,S2021A,object,GAMA_J085258.92-004635.42_N708,LeathaudGreene,Merian,133.24550599182473,2020B-0288,-0.7765068665496555,600.0,1,False
GAMA_J085409.45-004854.65_N708,--,N708,512,296,S2021A,object,GAMA_J085409.45-004854.65_N708,LeathaudGreene,Merian,133.53939795180787,2020B-0288,-0.8151808897214483,600.0,1,False
GAMA_J084730.93+005752.35_N708,--,N708,512,297,S2021A,object,GAMA_J084730.93+005752.35_N708,LeathaudGreene,Merian,131.87887655560078,2020B-0288,0.9645421580266264,600.0,1,False
GAMA_J084841.15+005417.41_N708,--,N708,512,298,S2021A,object,GAMA_J084841.15+005417.41_N708,LeathaudGreene,Merian,132.1714800610029,2020B-0288,0.904837312779514,600.0,1,False
GAMA_J084951.92+005201.07_N708,--,N708,512,299,S2021A,object,GAMA_J084951.92+005201.07_N708,LeathaudGreene,Merian,132.4663374076271,2020B-0288,0.8669641332085791,600.0,1,False
GAMA_J085102.67+004943.43_N708,--,N708,512,300,S2021A,object,GAMA_J085102.67+004943.43_N708,LeathaudGreene,Merian,132.76116219608141,2020B-0288,0.8287319032757768,600.0,1,False
GAMA_J084407.09+023552.06_N708,--,N708,512,301,S2021A,object,GAMA_J084407.09+023552.06_N708,LeathaudGreene,Merian,131.0295689143129,2020B-0288,2.5977959908759534,600.0,1,False
GAMA_J084517.73+023220.26_N708,--,N708,512,302,S2021A,object,GAMA_J084517.73+023220.26_N708,LeathaudGreene,Merian,131.32387661483182,2020B-0288,2.5389614191396466,600.0,1,False
GAMA_J084628.72+023005.69_N708,--,N708,512,303,S2021A,object,GAMA_J084628.72+023005.69_N708,LeathaudGreene,Merian,131.61970457341843,2020B-0288,2.5015822851463545,600.0,1,False
GAMA_J084739.71+022749.81_N708,--,N708,512,304,S2021A,object,GAMA_J084739.71+022749.81_N708,LeathaudGreene,Merian,131.91548951492462,2020B-0288,2.4638381194561187,600.0,1,False
GAMA_J084018.35+041144.10_N708,--,N708,512,305,S2021A,object,GAMA_J084018.35+041144.10_N708,LeathaudGreene,Merian,130.07648217438813,2020B-0288,4.195584695310208,600.0,1,False
GAMA_J084129.40+040815.87_N708,--,N708,512,306,S2021A,object,GAMA_J084129.40+040815.87_N708,LeathaudGreene,Merian,130.37251793288806,2020B-0288,4.137742187937001,600.0,1,False
GAMA_J084240.64+040603.33_N708,--,N708,512,307,S2021A,object,GAMA_J084240.64+040603.33_N708,LeathaudGreene,Merian,130.66933378909997,2020B-0288,4.1009273330636615,600.0,1,False
GAMA_J084351.86+040349.46_N708,--,N708,512,308,S2021A,object,GAMA_J084351.86+040349.46_N708,LeathaudGreene,Merian,130.96609666791701,2020B-0288,4.063740865026667,600.0,1,False
GAMA_J085659.67-004152.11_N708,--,N708,512,309,S2021A,object,GAMA_J085659.67-004152.11_N708,LeathaudGreene,Merian,134.24863794734637,2020B-0288,-0.6978097873682602,600.0,1,False
GAMA_J085809.49-004535.54_N708,--,N708,512,310,S2021A,object,GAMA_J085809.49-004535.54_N708,LeathaudGreene,Merian,134.5395798195197,2020B-0288,-0.7598745797309259,600.0,1,False
GAMA_J085920.03-004756.70_N708,--,N708,512,311,S2021A,object,GAMA_J085920.03-004756.70_N708,LeathaudGreene,Merian,134.83349560956026,2020B-0288,-0.7990843378048922,600.0,1,False
GAMA_J090030.57-005019.09_N708,--,N708,512,312,S2021A,object,GAMA_J090030.57-005019.09_N708,LeathaudGreene,Merian,135.12739010878826,2020B-0288,-0.8386370769818108,600.0,1,False
GAMA_J085351.43+005631.88_N708,--,N708,512,313,S2021A,object,GAMA_J085351.43+005631.88_N708,LeathaudGreene,Merian,133.46429716450294,2020B-0288,0.9421915852274384,600.0,1,False
GAMA_J085501.64+005251.22_N708,--,N708,512,314,S2021A,object,GAMA_J085501.64+005251.22_N708,LeathaudGreene,Merian,133.75685046286168,2020B-0288,0.8808958100143832,600.0,1,False
GAMA_J085612.40+005031.63_N708,--,N708,512,315,S2021A,object,GAMA_J085612.40+005031.63_N708,LeathaudGreene,Merian,134.05167775204387,2020B-0288,0.8421203668987136,600.0,1,False
GAMA_J085723.15+004810.78_N708,--,N708,512,316,S2021A,object,GAMA_J085723.15+004810.78_N708,LeathaudGreene,Merian,134.34647270820534,2020B-0288,0.8029962428801174,600.0,1,False
GAMA_J085030.35+023433.65_N708,--,N708,512,317,S2021A,object,GAMA_J085030.35+023433.65_N708,LeathaudGreene,Merian,132.6264722335313,2020B-0288,2.576015302731832,600.0,1,False
GAMA_J085140.96+023055.99_N708,--,N708,512,318,S2021A,object,GAMA_J085140.96+023055.99_N708,LeathaudGreene,Merian,132.92068262123473,2020B-0288,2.5155536745452323,600.0,1,False
GAMA_J085251.94+022838.10_N708,--,N708,512,319,S2021A,object,GAMA_J085251.94+022838.10_N708,LeathaudGreene,Merian,133.2164505347117,2020B-0288,2.4772501904196345,600.0,1,False
GAMA_J085402.92+022618.93_N708,--,N708,512,320,S2021A,object,GAMA_J085402.92+022618.93_N708,LeathaudGreene,Merian,133.51217532924446,2020B-0288,2.4385920078884267,600.0,1,False
GAMA_J084649.45+041117.03_N708,--,N708,512,321,S2021A,object,GAMA_J084649.45+041117.03_N708,LeathaudGreene,Merian,131.70605398013893,2020B-0288,4.188066080119199,600.0,1,False
GAMA_J084800.47+040742.72_N708,--,N708,512,322,S2021A,object,GAMA_J084800.47+040742.72_N708,LeathaudGreene,Merian,132.00195955429456,2020B-0288,4.128535759939462,600.0,1,False
GAMA_J084911.68+040526.73_N708,--,N708,512,323,S2021A,object,GAMA_J084911.68+040526.73_N708,LeathaudGreene,Merian,132.29869336956068,2020B-0288,4.090760242374234,600.0,1,False
GAMA_J085022.88+040309.44_N708,--,N708,512,324,S2021A,object,GAMA_J085022.88+040309.44_N708,LeathaudGreene,Merian,132.5953736682863,2020B-0288,4.0526235187878425,600.0,1,False
GAMA_J090321.75-004302.78_N708,--,N708,512,325,S2021A,object,GAMA_J090321.75-004302.78_N708,LeathaudGreene,Merian,135.8406383435916,2020B-0288,-0.7174402622984495,600.0,1,False
GAMA_J090431.58-004651.71_N708,--,N708,512,326,S2021A,object,GAMA_J090431.58-004651.71_N708,LeathaudGreene,Merian,136.1315831779051,2020B-0288,-0.7810316593135497,600.0,1,False
GAMA_J090542.12-004915.96_N708,--,N708,512,327,S2021A,object,GAMA_J090542.12-004915.96_N708,LeathaudGreene,Merian,136.42550248223696,2020B-0288,-0.821102634056803,600.0,1,False
GAMA_J090652.65-005141.42_N708,--,N708,512,328,S2021A,object,GAMA_J090652.65-005141.42_N708,LeathaudGreene,Merian,136.71940108586338,2020B-0288,-0.8615058158383699,600.0,1,False
GAMA_J090012.88+005509.54_N708,--,N708,512,329,S2021A,object,GAMA_J090012.88+005509.54_N708,LeathaudGreene,Merian,135.05370289782238,2020B-0288,0.919318602512846,600.0,1,False
GAMA_J090123.08+005123.31_N708,--,N708,512,330,S2021A,object,GAMA_J090123.08+005123.31_N708,LeathaudGreene,Merian,135.34620612171824,2020B-0288,0.8564750044221223,600.0,1,False
GAMA_J090233.84+004900.56_N708,--,N708,512,331,S2021A,object,GAMA_J090233.84+004900.56_N708,LeathaudGreene,Merian,135.641003605867,2020B-0288,0.8168248271845666,600.0,1,False
GAMA_J090344.58+004636.61_N708,--,N708,512,332,S2021A,object,GAMA_J090344.58+004636.61_N708,LeathaudGreene,Merian,135.93576906463767,2020B-0288,0.7768366311750744,600.0,1,False
GAMA_J085653.84+023313.49_N708,--,N708,512,333,S2021A,object,GAMA_J085653.84+023313.49_N708,LeathaudGreene,Merian,134.22434402440746,2020B-0288,2.5537485441854093,600.0,1,False
GAMA_J085804.42+022930.14_N708,--,N708,512,334,S2021A,object,GAMA_J085804.42+022930.14_N708,LeathaudGreene,Merian,134.51845594601065,2020B-0288,2.4917058773074183,600.0,1,False
GAMA_J085915.39+022709.02_N708,--,N708,512,335,S2021A,object,GAMA_J085915.39+022709.02_N708,LeathaudGreene,Merian,134.81416333744122,2020B-0288,2.4525072580611478,600.0,1,False
GAMA_J090026.35+022446.67_N708,--,N708,512,336,S2021A,object,GAMA_J090026.35+022446.67_N708,LeathaudGreene,Merian,135.1098275995951,2020B-0288,2.412964553630159,600.0,1,False
GAMA_J085318.35+041023.52_N708,--,N708,512,337,S2021A,object,GAMA_J085318.35+041023.52_N708,LeathaudGreene,Merian,133.32648633389684,2020B-0288,4.173201006373399,600.0,1,False
GAMA_J085429.34+040643.34_N708,--,N708,512,338,S2021A,object,GAMA_J085429.34+040643.34_N708,LeathaudGreene,Merian,133.62225219583777,2020B-0288,4.112040085559487,600.0,1,False
GAMA_J085540.53+040424.02_N708,--,N708,512,339,S2021A,object,GAMA_J085540.53+040424.02_N708,LeathaudGreene,Merian,133.91889874345853,2020B-0288,4.073339591235547,600.0,1,False
GAMA_J085651.71+040203.43_N708,--,N708,512,340,S2021A,object,GAMA_J085651.71+040203.43_N708,LeathaudGreene,Merian,134.21549138332375,2020B-0288,4.034288529269326,600.0,1,False
GAMA_J090945.03-004411.67_N708,--,N708,512,341,S2021A,object,GAMA_J090945.03-004411.67_N708,LeathaudGreene,Merian,137.43765227070367,2020B-0288,-0.7365759579834422,600.0,1,False
GAMA_J091054.86-004805.93_N708,--,N708,512,342,S2021A,object,GAMA_J091054.86-004805.93_N708,LeathaudGreene,Merian,137.72860241899608,2020B-0288,-0.8016494427566292,600.0,1,False
GAMA_J091205.40-005033.19_N708,--,N708,512,343,S2021A,object,GAMA_J091205.40-005033.19_N708,LeathaudGreene,Merian,138.02252673981266,2020B-0288,-0.8425532662480577,600.0,1,False
GAMA_J091315.94-005301.60_N708,--,N708,512,344,S2021A,object,GAMA_J091315.94-005301.60_N708,LeathaudGreene,Merian,138.3164310161188,2020B-0288,-0.8837782317139067,600.0,1,False
GAMA_J090635.54+005348.94_N708,--,N708,512,345,S2021A,object,GAMA_J090635.54+005348.94_N708,LeathaudGreene,Merian,136.64810692615896,2020B-0288,0.8969304900540935,600.0,1,False
GAMA_J090745.73+004957.29_N708,--,N708,512,346,S2021A,object,GAMA_J090745.73+004957.29_N708,LeathaudGreene,Merian,136.940561245525,2020B-0288,0.8325827857861037,600.0,1,False
GAMA_J090856.47+004731.50_N708,--,N708,512,347,S2021A,object,GAMA_J090856.47+004731.50_N708,LeathaudGreene,Merian,137.23532976392985,2020B-0288,0.7920857748767792,600.0,1,False
GAMA_J091007.21+004504.54_N708,--,N708,512,348,S2021A,object,GAMA_J091007.21+004504.54_N708,LeathaudGreene,Merian,137.53006663988432,2020B-0288,0.7512617005123448,600.0,1,False
GAMA_J090317.55+023144.44_N708,--,N708,512,349,S2021A,object,GAMA_J090317.55+023144.44_N708,LeathaudGreene,Merian,135.82316182175748,2020B-0288,2.5290126100722907,600.0,1,False
GAMA_J090428.12+022755.57_N708,--,N708,512,350,S2021A,object,GAMA_J090428.12+022755.57_N708,LeathaudGreene,Merian,136.1171724015416,2020B-0288,2.4654362603234508,600.0,1,False
GAMA_J090539.07+022531.34_N708,--,N708,512,351,S2021A,object,GAMA_J090539.07+022531.34_N708,LeathaudGreene,Merian,136.41281783095135,2020B-0288,2.425372484818312,600.0,1,False
GAMA_J090650.02+022305.91_N708,--,N708,512,352,S2021A,object,GAMA_J090650.02+022305.91_N708,LeathaudGreene,Merian,136.70842022554578,2020B-0288,2.3849755097730685,600.0,1,False
GAMA_J085946.03+040910.61_N708,--,N708,512,353,S2021A,object,GAMA_J085946.03+040910.61_N708,LeathaudGreene,Merian,134.9418097820799,2020B-0288,4.152947473738196,600.0,1,False
GAMA_J090056.98+040524.75_N708,--,N708,512,354,S2021A,object,GAMA_J090056.98+040524.75_N708,LeathaudGreene,Merian,135.2374288192408,2020B-0288,4.090209777473338,600.0,1,False
GAMA_J090208.15+040302.22_N708,--,N708,512,355,S2021A,object,GAMA_J090208.15+040302.22_N708,LeathaudGreene,Merian,135.53398426461368,2020B-0288,4.050618027015133,600.0,1,False
GAMA_J090319.31+040038.47_N708,--,N708,512,356,S2021A,object,GAMA_J090319.31+040038.47_N708,LeathaudGreene,Merian,135.83048554635295,2020B-0288,4.010686591506057,600.0,1,False
GAMA_J091609.76-004518.74_N708,--,N708,512,357,S2021A,object,GAMA_J091609.76-004518.74_N708,LeathaudGreene,Merian,139.04067983401566,2020B-0288,-0.7552081406383654,600.0,1,False
GAMA_J091719.59-004918.18_N708,--,N708,512,358,S2021A,object,GAMA_J091719.59-004918.18_N708,LeathaudGreene,Merian,139.33163765914466,2020B-0288,-0.8217184544474808,600.0,1,False
GAMA_J091830.13-005148.33_N708,--,N708,512,359,S2021A,object,GAMA_J091830.13-005148.33_N708,LeathaudGreene,Merian,139.62556850157608,2020B-0288,-0.863426306882704,600.0,1,False
GAMA_J091940.67-005419.59_N708,--,N708,512,360,S2021A,object,GAMA_J091940.67-005419.59_N708,LeathaudGreene,Merian,139.91948002081065,2020B-0288,-0.9054439441743768,600.0,1,False
GAMA_J091259.63+005226.52_N708,--,N708,512,361,S2021A,object,GAMA_J091259.63+005226.52_N708,LeathaudGreene,Merian,138.2484977648482,2020B-0288,0.8740359325746659,600.0,1,False
GAMA_J091409.81+004829.62_N708,--,N708,512,362,S2021A,object,GAMA_J091409.81+004829.62_N708,LeathaudGreene,Merian,138.5409034700796,2020B-0288,0.8082285811155285,600.0,1,False
GAMA_J091520.55+004600.88_N708,--,N708,512,363,S2021A,object,GAMA_J091520.55+004600.88_N708,LeathaudGreene,Merian,138.83564336751348,2020B-0288,0.7669130894143786,600.0,1,False
GAMA_J091631.28+004331.01_N708,--,N708,512,364,S2021A,object,GAMA_J091631.28+004331.01_N708,LeathaudGreene,Merian,139.1303520870234,2020B-0288,0.7252817839750575,600.0,1,False
GAMA_J090942.22+023013.63_N708,--,N708,512,365,S2021A,object,GAMA_J090942.22+023013.63_N708,LeathaudGreene,Merian,137.42595125621597,2020B-0288,2.50378829468486,600.0,1,False
GAMA_J091052.76+022619.40_N708,--,N708,512,366,S2021A,object,GAMA_J091052.76+022619.40_N708,LeathaudGreene,Merian,137.7198596205756,2020B-0288,2.438724136646876,600.0,1,False
GAMA_J091203.70+022352.16_N708,--,N708,512,367,S2021A,object,GAMA_J091203.70+022352.16_N708,LeathaudGreene,Merian,138.0154427807493,2020B-0288,2.397824362175391,600.0,1,False
GAMA_J091314.63+022123.76_N708,--,N708,512,368,S2021A,object,GAMA_J091314.63+022123.76_N708,LeathaudGreene,Merian,138.31098309162437,2020B-0288,2.3566025588065203,600.0,1,False
GAMA_J090613.68+040741.72_N708,--,N708,512,369,S2021A,object,GAMA_J090613.68+040741.72_N708,LeathaudGreene,Merian,136.55703894892406,2020B-0288,4.128256272643563,600.0,1,False
GAMA_J090724.60+040350.37_N708,--,N708,512,370,S2021A,object,GAMA_J090724.60+040350.37_N708,LeathaudGreene,Merian,136.85250519990714,2020B-0288,4.063991749267179,600.0,1,False
GAMA_J090835.75+040124.74_N708,--,N708,512,371,S2021A,object,GAMA_J090835.75+040124.74_N708,LeathaudGreene,Merian,137.14896636886832,2020B-0288,4.023540254973627,600.0,1,False
GAMA_J090946.88+035857.93_N708,--,N708,512,372,S2021A,object,GAMA_J090946.88+035857.93_N708,LeathaudGreene,Merian,137.4453732471886,2020B-0288,3.9827602254406913,600.0,1,False
GAMA_J092236.17-004623.97_N708,--,N708,512,373,S2021A,object,GAMA_J092236.17-004623.97_N708,LeathaudGreene,Merian,140.6507211295329,2020B-0288,-0.7733267327496111,600.0,1,False
GAMA_J092346.00-005028.41_N708,--,N708,512,374,S2021A,object,GAMA_J092346.00-005028.41_N708,LeathaudGreene,Merian,140.94168900356112,2020B-0288,-0.8412277599352525,600.0,1,False
GAMA_J092456.55-005301.35_N708,--,N708,512,375,S2021A,object,GAMA_J092456.55-005301.35_N708,LeathaudGreene,Merian,141.2356278744071,2020B-0288,-0.8837102990066219,600.0,1,False
GAMA_J092607.09-005535.36_N708,--,N708,512,376,S2021A,object,GAMA_J092607.09-005535.36_N708,LeathaudGreene,Merian,141.52954820743457,2020B-0288,-0.9264909724586616,600.0,1,False
GAMA_J091925.17+005102.36_N708,--,N708,512,377,S2021A,object,GAMA_J091925.17+005102.36_N708,LeathaudGreene,Merian,139.8548769926934,2020B-0288,0.8506561212501939,600.0,1,False
GAMA_J092035.33+004700.36_N708,--,N708,512,378,S2021A,object,GAMA_J092035.33+004700.36_N708,LeathaudGreene,Merian,140.14723451241818,2020B-0288,0.7834352885977431,600.0,1,False
GAMA_J092146.06+004428.79_N708,--,N708,512,379,S2021A,object,GAMA_J092146.06+004428.79_N708,LeathaudGreene,Merian,140.4419462157179,2020B-0288,0.7413306647524704,600.0,1,False
GAMA_J092256.79+004156.11_N708,--,N708,512,380,S2021A,object,GAMA_J092256.79+004156.11_N708,LeathaudGreene,Merian,140.73662728647042,2020B-0288,0.6989217652926712,600.0,1,False
GAMA_J091608.08+022837.50_N708,--,N708,512,381,S2021A,object,GAMA_J091608.08+022837.50_N708,LeathaudGreene,Merian,139.033702120104,2020B-0288,2.4770835048581747,600.0,1,False
GAMA_J091718.60+022438.08_N708,--,N708,512,382,S2021A,object,GAMA_J091718.60+022438.08_N708,LeathaudGreene,Merian,139.32750662604292,2020B-0288,2.410578080293809,600.0,1,False
GAMA_J091829.52+022207.93_N708,--,N708,512,383,S2021A,object,GAMA_J091829.52+022207.93_N708,LeathaudGreene,Merian,139.62302678456916,2020B-0288,2.3688718675792546,600.0,1,False
GAMA_J091940.44+021936.67_N708,--,N708,512,384,S2021A,object,GAMA_J091940.44+021936.67_N708,LeathaudGreene,Merian,139.91850437708737,2020B-0288,2.326855082005716,600.0,1,False
GAMA_J091241.32+040604.11_N708,--,N708,512,385,S2021A,object,GAMA_J091241.32+040604.11_N708,LeathaudGreene,Merian,138.17220407072278,2020B-0288,4.101142840015036,600.0,1,False
GAMA_J091352.20+040207.44_N708,--,N708,512,386,S2021A,object,GAMA_J091352.20+040207.44_N708,LeathaudGreene,Merian,138.46751396693338,2020B-0288,4.035402613764674,600.0,1,False
GAMA_J091503.33+035938.84_N708,--,N708,512,387,S2021A,object,GAMA_J091503.33+035938.84_N708,LeathaudGreene,Merian,138.76387905946322,2020B-0288,3.9941235482393305,600.0,1,False
GAMA_J091614.44+035709.09_N708,--,N708,512,388,S2021A,object,GAMA_J091614.44+035709.09_N708,LeathaudGreene,Merian,139.06018984969288,2020B-0288,3.952527354893765,600.0,1,False
GAMA_J092904.74-004727.35_N708,--,N708,512,389,S2021A,object,GAMA_J092904.74-004727.35_N708,LeathaudGreene,Merian,142.26977628050722,2020B-0288,-0.7909309137015524,600.0,1,False
GAMA_J093014.58-005136.63_N708,--,N708,512,390,S2021A,object,GAMA_J093014.58-005136.63_N708,LeathaudGreene,Merian,142.5607565909645,2020B-0288,-0.8601763739333592,600.0,1,False
GAMA_J093125.12-005412.25_N708,--,N708,512,391,S2021A,object,GAMA_J093125.12-005412.25_N708,LeathaudGreene,Merian,142.8547050035501,2020B-0288,-0.9034041105217816,600.0,1,False
GAMA_J093235.67-005648.90_N708,--,N708,512,392,S2021A,object,GAMA_J093235.67-005648.90_N708,LeathaudGreene,Merian,143.14863572714947,2020B-0288,-0.9469180287027206,600.0,1,False
GAMA_J092552.62+004940.04_N708,--,N708,512,393,S2021A,object,GAMA_J092552.62+004940.04_N708,LeathaudGreene,Merian,141.46925640380556,2020B-0288,0.8277903389977285,600.0,1,False
GAMA_J092702.77+004533.12_N708,--,N708,512,394,S2021A,object,GAMA_J092702.77+004533.12_N708,LeathaudGreene,Merian,141.76156708176455,2020B-0288,0.7592022161300954,600.0,1,False
GAMA_J092813.50+004258.81_N708,--,N708,512,395,S2021A,object,GAMA_J092813.50+004258.81_N708,LeathaudGreene,Merian,142.05625152829376,2020B-0288,0.7163378693663934,600.0,1,False
GAMA_J092924.21+004023.45_N708,--,N708,512,396,S2021A,object,GAMA_J092924.21+004023.45_N708,LeathaudGreene,Merian,142.35090596083612,2020B-0288,0.6731810818350138,600.0,1,False
GAMA_J092235.62+022659.62_N708,--,N708,512,397,S2021A,object,GAMA_J092235.62+022659.62_N708,LeathaudGreene,Merian,140.64842719021905,2020B-0288,2.4498962221451923,600.0,1,False
GAMA_J092346.11+022255.18_N708,--,N708,512,398,S2021A,object,GAMA_J092346.11+022255.18_N708,LeathaudGreene,Merian,140.94212719492572,2020B-0288,2.3819959810851064,600.0,1,False
GAMA_J092457.02+022022.24_N708,--,N708,512,399,S2021A,object,GAMA_J092457.02+022022.24_N708,LeathaudGreene,Merian,141.23758418344536,2020B-0288,2.339512878355735,600.0,1,False
GAMA_J092607.91+021748.23_N708,--,N708,512,400,S2021A,object,GAMA_J092607.91+021748.23_N708,LeathaudGreene,Merian,141.5329989796991,2020B-0288,2.2967309518925587,600.0,1,False
GAMA_J091910.15+040417.63_N708,--,N708,512,401,S2021A,object,GAMA_J091910.15+040417.63_N708,LeathaudGreene,Merian,139.79230448520082,2020B-0288,4.071565980430498,600.0,1,False
GAMA_J092020.98+040015.83_N708,--,N708,512,402,S2021A,object,GAMA_J092020.98+040015.83_N708,LeathaudGreene,Merian,140.08745440359792,2020B-0288,4.004398017824943,600.0,1,False
GAMA_J092132.09+035744.35_N708,--,N708,512,403,S2021A,object,GAMA_J092132.09+035744.35_N708,LeathaudGreene,Merian,140.3837215851559,2020B-0288,3.9623217982366343,600.0,1,False
GAMA_J092243.18+035511.78_N708,--,N708,512,404,S2021A,object,GAMA_J092243.18+035511.78_N708,LeathaudGreene,Merian,140.67993456793837,2020B-0288,3.919940142908264,600.0,1,False
GAMA_J093535.24-004828.74_N708,--,N708,512,405,S2021A,object,GAMA_J093535.24-004828.74_N708,LeathaudGreene,Merian,143.8968452907043,2020B-0288,-0.8079859259939982,600.0,1,False
GAMA_J093645.08-005242.69_N708,--,N708,512,406,S2021A,object,GAMA_J093645.08-005242.69_N708,LeathaudGreene,Merian,144.1878404142976,2020B-0288,-0.8785267721784201,600.0,1,False
GAMA_J093755.63-005520.88_N708,--,N708,512,407,S2021A,object,GAMA_J093755.63-005520.88_N708,LeathaudGreene,Merian,144.48179986858509,2020B-0288,-0.9224686224247834,600.0,1,False
GAMA_J093906.17-005800.06_N708,--,N708,512,408,S2021A,object,GAMA_J093906.17-005800.06_N708,LeathaudGreene,Merian,144.77574254385598,2020B-0288,-0.9666844122910174,600.0,1,False
GAMA_J093221.99+004816.06_N708,--,N708,512,409,S2021A,object,GAMA_J093221.99+004816.06_N708,LeathaudGreene,Merian,143.09162599719602,2020B-0288,0.8044619507958994,600.0,1,False
GAMA_J093332.13+004404.39_N708,--,N708,512,410,S2021A,object,GAMA_J093332.13+004404.39_N708,LeathaudGreene,Merian,143.38389041916167,2020B-0288,0.7345546237335221,600.0,1,False
GAMA_J093442.85+004127.45_N708,--,N708,512,411,S2021A,object,GAMA_J093442.85+004127.45_N708,LeathaudGreene,Merian,143.6785481263127,2020B-0288,0.6909610725980272,600.0,1,False
GAMA_J093553.56+003849.51_N708,--,N708,512,412,S2021A,object,GAMA_J093553.56+003849.51_N708,LeathaudGreene,Merian,143.97317651729298,2020B-0288,0.6470872065219352,600.0,1,False
GAMA_J092904.58+022516.53_N708,--,N708,512,413,S2021A,object,GAMA_J092904.58+022516.53_N708,LeathaudGreene,Merian,142.26911854902391,2020B-0288,2.4212595046957683,600.0,1,False
GAMA_J093015.05+022107.24_N708,--,N708,512,414,S2021A,object,GAMA_J093015.05+022107.24_N708,LeathaudGreene,Merian,142.56271283088924,2020B-0288,2.35201351634866,600.0,1,False
GAMA_J093125.94+021831.62_N708,--,N708,512,415,S2021A,object,GAMA_J093125.94+021831.62_N708,LeathaudGreene,Merian,142.85810617256197,2020B-0288,2.3087845752925427,600.0,1,False
GAMA_J093236.82+021554.96_N708,--,N708,512,416,S2021A,object,GAMA_J093236.82+021554.96_N708,LeathaudGreene,Merian,143.15345779261327,2020B-0288,2.265268839041404,600.0,1,False
GAMA_J094208.38-004928.19_N708,--,N708,512,417,S2021A,object,GAMA_J094208.38-004928.19_N708,LeathaudGreene,Merian,145.5349283011994,2020B-0288,-0.8244981343288896,600.0,1,False
GAMA_J094318.22-005346.62_N708,--,N708,512,418,S2021A,object,GAMA_J094318.22-005346.62_N708,LeathaudGreene,Merian,145.82594063438322,2020B-0288,-0.8962856719417199,600.0,1,False
GAMA_J094428.77-005627.27_N708,--,N708,512,419,S2021A,object,GAMA_J094428.77-005627.27_N708,LeathaudGreene,Merian,146.1199126402577,2020B-0288,-0.9409106746642012,600.0,1,False
