object,comment,filter,seqtot,seqnum,seqid,expType,object,proposer,program,RA,propid,dec,expTime,count,wait
XMM_VVDS_J225732.09+005747.13_N708,--,N708,524,53,S2022B,object,XMM_VVDS_J225732.09+005747.13_N708,LeathaudGreene,Merian,-15.61626240506206,2020B-0288,0.9630932858938323,600.0,1,False
XMM_VVDS_J225726.83+035457.68_N708,--,N708,524,54,S2022B,object,XMM_VVDS_J225726.83+035457.68_N708,LeathaudGreene,Merian,-15.638170100348077,2020B-0288,3.9160230128619418,600.0,1,False
XMM_VVDS_J225356.22+022633.96_N708,--,N708,524,55,S2022B,object,XMM_VVDS_J225356.22+022633.96_N708,LeathaudGreene,Merian,-16.515742794775633,2020B-0288,2.4427677972419537,600.0,1,False
XMM_VVDS_J225025.32+005715.39_N708,--,N708,524,56,S2022B,object,XMM_VVDS_J225025.32+005715.39_N708,LeathaudGreene,Merian,-17.39448948916396,2020B-0288,0.9542777440458508,600.0,1,False
XMM_VVDS_J223613.72+035732.43_N708,--,N708,524,57,S2022B,object,XMM_VVDS_J223613.72+035732.43_N708,LeathaudGreene,Merian,-20.942801352535525,2020B-0288,3.9590087508631906,600.0,1,False
XMM_VVDS_J224315.12+035705.43_N708,--,N708,524,58,S2022B,object,XMM_VVDS_J224315.12+035705.43_N708,LeathaudGreene,Merian,-19.18697227637921,2020B-0288,3.951510990587624,600.0,1,False
XMM_VVDS_J225019.41+035610.28_N708,--,N708,524,59,S2022B,object,XMM_VVDS_J225019.41+035610.28_N708,LeathaudGreene,Merian,-17.419086405463474,2020B-0288,3.9361900762399373,600.0,1,False
XMM_VVDS_J224650.92+022651.08_N708,--,N708,524,60,S2022B,object,XMM_VVDS_J224650.92+022651.08_N708,LeathaudGreene,Merian,-18.287805639387386,2020B-0288,2.4475242451370125,600.0,1,False
XMM_VVDS_J224322.39+005640.68_N708,--,N708,524,61,S2022B,object,XMM_VVDS_J224322.39+005640.68_N708,LeathaudGreene,Merian,-19.15670507325251,2020B-0288,0.9446349333364865,600.0,1,False
XMM_VVDS_J223949.00+022650.84_N708,--,N708,524,62,S2022B,object,XMM_VVDS_J223949.00+022650.84_N708,LeathaudGreene,Merian,-20.04583340312979,2020B-0288,2.4474569202330043,600.0,1,False
XMM_VVDS_J023111.90+040008.54_N708,--,N708,524,63,S2022B,object,XMM_VVDS_J023111.90+040008.54_N708,LeathaudGreene,Merian,37.79962188643555,2020B-0288,4.00237315949594,600.0,1,False
XMM_VVDS_J023415.78+022331.26_N708,--,N708,524,64,S2022B,object,XMM_VVDS_J023415.78+022331.26_N708,LeathaudGreene,Merian,38.565776409633216,2020B-0288,2.392019166824153,600.0,1,False
XMM_VVDS_J022440.11+040023.39_N708,--,N708,524,65,S2022B,object,XMM_VVDS_J022440.11+040023.39_N708,LeathaudGreene,Merian,36.16714152670101,2020B-0288,4.006497295136359,600.0,1,False
XMM_VVDS_J022746.08+022412.10_N708,--,N708,524,66,S2022B,object,XMM_VVDS_J022746.08+022412.10_N708,LeathaudGreene,Merian,36.942021673042134,2020B-0288,2.403361665077974,600.0,1,False
XMM_VVDS_J023055.25+004727.35_N708,--,N708,524,67,S2022B,object,XMM_VVDS_J023055.25+004727.35_N708,LeathaudGreene,Merian,37.73022371949276,2020B-0288,0.7909309137015527,600.0,1,False
XMM_VVDS_J023407.37-004940.04_N708,--,N708,524,68,S2022B,object,XMM_VVDS_J023407.37-004940.04_N708,LeathaudGreene,Merian,38.53074359619446,2020B-0288,-0.8277903389977282,600.0,1,False
XMM_VVDS_J021806.14+040032.60_N708,--,N708,524,69,S2022B,object,XMM_VVDS_J021806.14+040032.60_N708,LeathaudGreene,Merian,34.525613725607464,2020B-0288,4.009055758411082,600.0,1,False
XMM_VVDS_J022113.97+022447.38_N708,--,N708,524,70,S2022B,object,XMM_VVDS_J022113.97+022447.38_N708,LeathaudGreene,Merian,35.30823012143502,2020B-0288,2.413163530432718,600.0,1,False
XMM_VVDS_J022424.75+004828.74_N708,--,N708,524,71,S2022B,object,XMM_VVDS_J022424.75+004828.74_N708,LeathaudGreene,Merian,36.10315470929567,2020B-0288,0.8079859259939982,600.0,1,False
XMM_VVDS_J022738.00-004816.06_N708,--,N708,524,72,S2022B,object,XMM_VVDS_J022738.00-004816.06_N708,LeathaudGreene,Merian,36.908374002803995,2020B-0288,-0.8044619507958998,600.0,1,False
XMM_VVDS_J023055.41-022516.53_N708,--,N708,524,73,S2022B,object,XMM_VVDS_J023055.41-022516.53_N708,LeathaudGreene,Merian,37.73088145097615,2020B-0288,-2.4212595046957692,600.0,1,False
XMM_VVDS_J023420.07-040226.00_N708,--,N708,524,74,S2022B,object,XMM_VVDS_J023420.07-040226.00_N708,LeathaudGreene,Merian,38.583642970873186,2020B-0288,-4.0405569079460655,600.0,1,False
XMM_VVDS_J021129.52+040032.55_N708,--,N708,524,75,S2022B,object,XMM_VVDS_J021129.52+040032.55_N708,LeathaudGreene,Merian,32.87302957619734,2020B-0288,4.009042918466549,600.0,1,False
XMM_VVDS_J021439.45+022517.03_N708,--,N708,524,76,S2022B,object,XMM_VVDS_J021439.45+022517.03_N708,LeathaudGreene,Merian,33.664403465095354,2020B-0288,2.421399025711232,600.0,1,False
XMM_VVDS_J021751.61+004928.19_N708,--,N708,524,77,S2022B,object,XMM_VVDS_J021751.61+004928.19_N708,LeathaudGreene,Merian,34.465071698800585,2020B-0288,0.8244981343288896,600.0,1,False
