object,comment,filter,seqtot,seqnum,seqid,expType,object.1,proposer,program,RA,propid,dec,expTime,count,wait
GAMA_J094225.30+003714.31_N540,--,N540,512,424,S2021A,object,GAMA_J094225.30+003714.31_N708,Leauthaud,Merian,145.6054401180230,2020B-0288,0.6206441314133090,900,1,FALSE
GAMA_J093535.70+022328.18_N540,--,N540,512,425,S2021A,object,GAMA_J093535.70+022328.18_N708,Leauthaud,Merian,143.89877729043500,2020B-0288,2.391163534451120,900,1,FALSE
GAMA_J093646.14+021914.23_N540,--,N540,512,426,S2021A,object,GAMA_J093646.14+021914.23_N708,Leauthaud,Merian,144.19226472981100,2020B-0288,2.320620213320410,900,1,FALSE
GAMA_J093757.02+021636.03_N540,--,N540,512,427,S2021A,object,GAMA_J093757.02+021636.03_N708,Leauthaud,Merian,144.4875940097230,2020B-0288,2.276676176196950,900,1,FALSE
GAMA_J093907.89+021356.84_N540,--,N540,512,428,S2021A,object,GAMA_J093907.89+021356.84_N708,Leauthaud,Merian,144.7828821356530,2020B-0288,2.2324576675331700,900,1,FALSE
GAMA_J094843.92-005025.55_N540,--,N540,512,429,S2021A,object,GAMA_J094843.92-005025.55_N708,Leauthaud,Merian,147.18302524866800,2020B-0288,-0.8404311412134570,900,1,FALSE
GAMA_J094953.77-005448.28_N540,--,N540,512,430,S2021A,object,GAMA_J094953.77-005448.28_N708,Leauthaud,Merian,147.47405716496600,2020B-0288,-0.9134137765220260,900,1,FALSE
GAMA_J095104.33-005731.28_N540,--,N540,512,431,S2021A,object,GAMA_J095104.33-005731.28_N708,Leauthaud,Merian,147.76804321096700,2020B-0288,-0.9586892985065330,900,1,FALSE
GAMA_J095214.88-010015.16_N540,--,N540,512,432,S2021A,object,GAMA_J095214.88-010015.16_N708,Leauthaud,Merian,148.06201447771600,2020B-0288,-1.0042133718991800,900,1,FALSE
GAMA_J094527.92+004523.22_N540,--,N540,512,433,S2021A,object,GAMA_J094527.92+004523.22_N708,Leauthaud,Merian,146.36634035237800,2020B-0288,0.7564523332451200,900,1,FALSE
GAMA_J094638.04+004102.59_N540,--,N540,512,434,S2021A,object,GAMA_J094638.04+004102.59_N708,Leauthaud,Merian,146.65851442400000,2020B-0288,0.6840540028022900,900,1,FALSE
GAMA_J094748.74+003820.74_N540,--,N540,512,435,S2021A,object,GAMA_J094748.74+003820.74_N708,Leauthaud,Merian,146.95312044229500,2020B-0288,0.6390956064396590,900,1,FALSE
GAMA_J094859.44+003537.97_N540,--,N540,512,436,S2021A,object,GAMA_J094859.44+003537.97_N708,Leauthaud,Merian,147.24769877518500,2020B-0288,0.5938820407661710,900,1,FALSE
GAMA_J094208.98+022138.27_N540,--,N540,512,437,S2021A,object,GAMA_J094208.98+022138.27_N708,Leauthaud,Merian,145.5374166998940,2020B-0288,2.3606327804281800,900,1,FALSE
GAMA_J094319.39+021719.83_N540,--,N540,512,438,S2021A,object,GAMA_J094319.39+021719.83_N708,Leauthaud,Merian,145.8307972078870,2020B-0288,2.288842513361730,900,1,FALSE
GAMA_J094430.25+021439.17_N540,--,N540,512,439,S2021A,object,GAMA_J094430.25+021439.17_N708,Leauthaud,Merian,146.12606259104700,2020B-0288,2.244215276739000,900,1,FALSE
GAMA_J094541.10+021157.57_N540,--,N540,512,440,S2021A,object,GAMA_J094541.10+021157.57_N708,Leauthaud,Merian,146.42128747631300,2020B-0288,2.1993261809174600,900,1,FALSE
GAMA_J095522.35-005120.79_N540,--,N540,512,441,S2021A,object,GAMA_J095522.35-005120.79_N708,Leauthaud,Merian,148.84313619623000,2020B-0288,-0.8557772835558600,900,1,FALSE
GAMA_J095632.20-005547.64_N540,--,N540,512,442,S2021A,object,GAMA_J095632.20-005547.64_N708,Leauthaud,Merian,149.1341900730120,2020B-0288,-0.9299026818782500,900,1,FALSE
GAMA_J095742.76-005832.86_N540,--,N540,512,443,S2021A,object,GAMA_J095742.76-005832.86_N708,Leauthaud,Merian,149.42819164612700,2020B-0288,-0.9757955943535140,900,1,FALSE
GAMA_J095853.32-010118.92_N540,--,N540,512,444,S2021A,object,GAMA_J095853.32-010118.92_N708,Leauthaud,Merian,149.7221795259060,2020B-0288,-1.0219239162715600,900,1,FALSE
GAMA_J095204.96+004354.49_N540,--,N540,512,445,S2021A,object,GAMA_J095204.96+004354.49_N708,Leauthaud,Merian,148.02068788701300,2020B-0288,0.7318039758974970,900,1,FALSE
GAMA_J095315.07+003929.65_N540,--,N540,512,446,S2021A,object,GAMA_J095315.07+003929.65_N708,Leauthaud,Merian,148.3128180974400,2020B-0288,0.6582366294253790,900,1,FALSE
GAMA_J095425.77+003645.51_N540,--,N540,512,447,S2021A,object,GAMA_J095425.77+003645.51_N708,Leauthaud,Merian,148.60739930246,2020B-0288,0.6126442858482950,900,1,FALSE
GAMA_J095536.46+003400.51_N540,--,N540,512,448,S2021A,object,GAMA_J095536.46+003400.51_N708,Leauthaud,Merian,148.90195375296800,2020B-0288,0.5668097960965960,900,1,FALSE
GAMA_J094844.88+021943.22_N540,--,N540,512,449,S2021A,object,GAMA_J094844.88+021943.22_N708,Leauthaud,Merian,147.18702804724800,2020B-0288,2.328672879629920,900,1,FALSE
GAMA_J094955.27+021520.47_N540,--,N540,512,450,S2021A,object,GAMA_J094955.27+021520.47_N708,Leauthaud,Merian,147.48030089381100,2020B-0288,2.255686622909040,900,1,FALSE
GAMA_J095106.12+021237.47_N540,--,N540,512,451,S2021A,object,GAMA_J095106.12+021237.47_N708,Leauthaud,Merian,147.7755021999000,2020B-0288,2.2104084744951100,900,1,FALSE
GAMA_J095216.95+020953.57_N540,--,N540,512,452,S2021A,object,GAMA_J095216.95+020953.57_N708,Leauthaud,Merian,148.0706637598720,2020B-0288,2.164881376953150,900,1,FALSE
GAMA_J100203.90-005213.86_N540,--,N540,512,453,S2021A,object,GAMA_J100203.90-005213.86_N708,Leauthaud,Merian,150.51626113526600,2020B-0288,-0.8705168266688440,900,1,FALSE
GAMA_J100313.76-005644.63_N540,--,N540,512,454,S2021A,object,GAMA_J100313.76-005644.63_N708,Leauthaud,Merian,150.8073393392250,2020B-0288,-0.9457309851085220,900,1,FALSE
GAMA_J100424.32-005931.94_N540,--,N540,512,455,S2021A,object,GAMA_J100424.32-005931.94_N708,Leauthaud,Merian,151.10135791446200,2020B-0288,-0.9922071468747980,900,1,FALSE
GAMA_J100534.88-010220.05_N540,--,N540,512,456,S2021A,object,GAMA_J100534.88-010220.05_N708,Leauthaud,Merian,151.39536393734300,2020B-0288,-1.038905272842860,900,1,FALSE
GAMA_J095844.88+004227.92_N540,--,N540,512,457,S2021A,object,GAMA_J095844.88+004227.92_N708,Leauthaud,Merian,149.68703995580000,2020B-0288,0.7077572307907020,900,1,FALSE
GAMA_J095954.99+003759.06_N540,--,N540,512,458,S2021A,object,GAMA_J095954.99+003759.06_N708,Leauthaud,Merian,149.97912800334000,2020B-0288,0.6330743832425550,900,1,FALSE
GAMA_J100105.68+003512.77_N540,--,N540,512,459,S2021A,object,GAMA_J100105.68+003512.77_N708,Leauthaud,Merian,150.27368553038900,2020B-0288,0.5868819122458650,900,1,FALSE
GAMA_J100216.37+003225.65_N540,--,N540,512,460,S2021A,object,GAMA_J100216.37+003225.65_N708,Leauthaud,Merian,150.56821730071000,2020B-0288,0.5404606151620360,900,1,FALSE
GAMA_J095523.66+021746.68_N540,--,N540,512,461,S2021A,object,GAMA_J095523.66+021746.68_N708,Leauthaud,Merian,148.84862320526700,2020B-0288,2.2963017718172300,900,1,FALSE
GAMA_J095634.02+021319.81_N540,--,N540,512,462,S2021A,object,GAMA_J095634.02+021319.81_N708,Leauthaud,Merian,149.1417885696060,2020B-0288,2.222171992204590,900,1,FALSE
GAMA_J095744.86+021034.59_N540,--,N540,512,463,S2021A,object,GAMA_J095744.86+021034.59_N708,Leauthaud,Merian,149.4369261229290,2020B-0288,2.17627613750324,900,1,FALSE
GAMA_J095855.68+020748.52_N540,--,N540,512,464,S2021A,object,GAMA_J095855.68+020748.52_N708,Leauthaud,Merian,149.73202476882300,2020B-0288,2.130144542843140,900,1,FALSE
GAMA_J100527.93+004059.99_N540,--,N540,512,465,S2021A,object,GAMA_J100527.93+004059.99_N708,Leauthaud,Merian,151.36638834895100,2020B-0288,0.6833321356727870,900,1,FALSE
GAMA_J100638.02+003627.32_N540,--,N540,512,466,S2021A,object,GAMA_J100638.02+003627.32_N708,Leauthaud,Merian,151.65843532192100,2020B-0288,0.6075889934586360,900,1,FALSE
GAMA_J100748.71+003338.99_N540,--,N540,512,467,S2021A,object,GAMA_J100748.71+003338.99_N708,Leauthaud,Merian,151.95296997778500,2020B-0288,0.5608312395123730,900,1,FALSE
GAMA_J100859.39+003049.88_N540,--,N540,512,468,S2021A,object,GAMA_J100859.39+003049.88_N708,Leauthaud,Merian,152.2474799478270,2020B-0288,0.5138582778036640,900,1,FALSE
GAMA_J100205.08+021541.60_N540,--,N540,512,469,S2021A,object,GAMA_J100205.08+021541.60_N708,Leauthaud,Merian,150.52118807880000,2020B-0288,2.261556488672240,900,1,FALSE
GAMA_J100315.41+021110.81_N540,--,N540,512,470,S2021A,object,GAMA_J100315.41+021110.81_N708,Leauthaud,Merian,150.8142451208420,2020B-0288,2.186338593535810,900,1,FALSE
GAMA_J100426.23+020823.49_N540,--,N540,512,471,S2021A,object,GAMA_J100426.23+020823.49_N708,Leauthaud,Merian,151.10931871656800,2020B-0288,2.139859928650900,900,1,FALSE
GAMA_J100537.04+020535.37_N540,--,N540,512,472,S2021A,object,GAMA_J100537.04+020535.37_N708,Leauthaud,Merian,151.40435434448500,2020B-0288,2.0931590172656600,900,1,FALSE
GAMA_J101214.33+003930.78_N540,--,N540,512,473,S2021A,object,GAMA_J101214.33+003930.78_N708,Leauthaud,Merian,153.0597345721010,2020B-0288,0.6585505331495700,900,1,FALSE
GAMA_J101324.41+003454.49_N540,--,N540,512,474,S2021A,object,GAMA_J101324.41+003454.49_N708,Leauthaud,Merian,153.35174167414300,2020B-0288,0.5818041397399210,900,1,FALSE
GAMA_J101435.10+003204.26_N540,--,N540,512,475,S2021A,object,GAMA_J101435.10+003204.26_N708,Leauthaud,Merian,153.64625433138000,2020B-0288,0.5345170587949750,900,1,FALSE
GAMA_J101545.77+002913.30_N540,--,N540,512,476,S2021A,object,GAMA_J101545.77+002913.30_N708,Leauthaud,Merian,153.9407434450090,2020B-0288,0.4870286876767670,900,1,FALSE
GAMA_J100850.09+021335.15_N540,--,N540,512,477,S2021A,object,GAMA_J100850.09+021335.15_N708,Leauthaud,Merian,152.20874110685300,2020B-0288,2.226431458255840,900,1,FALSE
GAMA_J101000.40+020900.65_N540,--,N540,512,478,S2021A,object,GAMA_J101000.40+020900.65_N708,Leauthaud,Merian,152.50169036752200,2020B-0288,2.1501806519779400,900,1,FALSE
GAMA_J101111.20+020611.35_N540,--,N540,512,479,S2021A,object,GAMA_J101111.20+020611.35_N708,Leauthaud,Merian,152.79670054538800,2020B-0288,2.1031540866347200,900,1,FALSE
GAMA_J101222.00+020321.30_N540,--,N540,512,480,S2021A,object,GAMA_J101222.00+020321.30_N708,Leauthaud,Merian,153.09167377994900,2020B-0288,2.055919077633690,900,1,FALSE
GAMA_J101538.22+021127.50_N540,--,N540,512,481,S2021A,object,GAMA_J101538.22+021127.50_N708,Leauthaud,Merian,153.90928633590400,2020B-0288,2.1909745770161800,900,1,FALSE
GAMA_J101648.51+020649.49_N540,--,N540,512,482,S2021A,object,GAMA_J101648.51+020649.49_N708,Leauthaud,Merian,154.2021286629480,2020B-0288,2.1137498134522900,900,1,FALSE
GAMA_J101759.29+020358.36_N540,--,N540,512,483,S2021A,object,GAMA_J101759.29+020358.36_N708,Leauthaud,Merian,154.49707614316600,2020B-0288,2.0662123880353800,900,1,FALSE
GAMA_J101910.07+020106.53_N540,--,N540,512,484,S2021A,object,GAMA_J101910.07+020106.53_N708,Leauthaud,Merian,154.79198778612000,2020B-0288,2.0184806074935000,900,1,FALSE
GAMA_J102229.95+020911.52_N540,--,N540,512,485,S2021A,object,GAMA_J102229.95+020911.52_N708,Leauthaud,Merian,155.62481042299800,2020B-0288,2.153201346867020,900,1,FALSE
GAMA_J102340.21+020430.22_N540,--,N540,512,486,S2021A,object,GAMA_J102340.21+020430.22_N708,Leauthaud,Merian,155.9175457206030,2020B-0288,2.0750629693893600,900,1,FALSE
GAMA_J102450.98+020137.38_N540,--,N540,512,487,S2021A,object,GAMA_J102450.98+020137.38_N708,Leauthaud,Merian,156.21243074230000,2020B-0288,2.0270526060793800,900,1,FALSE
GAMA_J102601.74+015843.90_N540,--,N540,512,488,S2021A,object,GAMA_J102601.74+015843.90_N708,Leauthaud,Merian,156.50728112956000,2020B-0288,1.9788622703569700,900,1,FALSE
GAMA_J102925.04+020708.94_N540,--,N540,512,489,S2021A,object,GAMA_J102925.04+020708.94_N708,Leauthaud,Merian,157.35436007860700,2020B-0288,2.1191510475999700,900,1,FALSE
GAMA_J103035.27+020224.58_N540,--,N540,512,490,S2021A,object,GAMA_J103035.27+020224.58_N708,Leauthaud,Merian,157.64699157165900,2020B-0288,2.0401624903832900,900,1,FALSE
GAMA_J103146.03+015930.18_N540,--,N540,512,491,S2021A,object,GAMA_J103146.03+015930.18_N708,Leauthaud,Merian,157.94181609591000,2020B-0288,1.9917188825081900,900,1,FALSE
GAMA_J103256.78+015635.19_N540,--,N540,512,492,S2021A,object,GAMA_J103256.78+015635.19_N708,Leauthaud,Merian,158.23660723094900,2020B-0288,1.9431099620974800,900,1,FALSE
GAMA_J102228.49-005439.00_N540,--,N540,512,493,S2021A,object,GAMA_J102228.49-005439.00_N708,Leauthaud,Merian,155.61871884741200,2020B-0288,-0.9108343353392790,900,1,FALSE
GAMA_J102338.37-005920.28_N540,--,N540,512,494,S2021A,object,GAMA_J102338.37-005920.28_N708,Leauthaud,Merian,155.90988394605200,2020B-0288,-0.9889691897754670,900,1,FALSE
GAMA_J102448.95-010213.11_N540,--,N540,512,495,S2021A,object,GAMA_J102448.95-010213.11_N708,Leauthaud,Merian,156.20396213606800,2020B-0288,-1.0369774298498000,900,1,FALSE
GAMA_J102559.52-010506.59_N540,--,N540,512,496,S2021A,object,GAMA_J102559.52-010506.59_N708,Leauthaud,Merian,156.49803150078100,2020B-0288,-1.0851655078923200,900,1,FALSE
GAMA_J101904.09+003800.39_N540,--,N540,512,497,S2021A,object,GAMA_J101904.09+003800.39_N708,Leauthaud,Merian,154.76708050171500,2020B-0288,0.6334436165766730,900,1,FALSE
GAMA_J102014.17+003320.71_N540,--,N540,512,498,S2021A,object,GAMA_J102014.17+003320.71_N708,Leauthaud,Merian,155.0590490699180,2020B-0288,0.5557535419603390,900,1,FALSE
GAMA_J102124.84+003028.70_N540,--,N540,512,499,S2021A,object,GAMA_J102124.84+003028.70_N708,Leauthaud,Merian,155.35354067626400,2020B-0288,0.5079745701660930,900,1,FALSE
GAMA_J102235.52+002736.03_N540,--,N540,512,500,S2021A,object,GAMA_J102235.52+002736.03_N708,Leauthaud,Merian,155.64800994978900,2020B-0288,0.4600085174458490,900,1,FALSE
GAMA_J102557.70+003632.50_N540,--,N540,512,501,S2021A,object,GAMA_J102557.70+003632.50_N708,Leauthaud,Merian,156.4904343590180,2020B-0288,0.6090286849223460,900,1,FALSE
GAMA_J102707.76+003149.64_N540,--,N540,512,502,S2021A,object,GAMA_J102707.76+003149.64_N708,Leauthaud,Merian,156.78236631646200,2020B-0288,0.530456036029457,900,1,FALSE
GAMA_J102818.44+002856.00_N540,--,N540,512,503,S2021A,object,GAMA_J102818.44+002856.00_N708,Leauthaud,Merian,157.07683812312200,2020B-0288,0.4822235811271310,900,1,FALSE
GAMA_J102929.10+002601.74_N540,--,N540,512,504,S2021A,object,GAMA_J102929.10+002601.74_N708,Leauthaud,Merian,157.37128886610500,2020B-0288,0.4338185548085900,900,1,FALSE
GAMA_J103254.19+003514.51_N540,--,N540,512,505,S2021A,object,GAMA_J103254.19+003514.51_N708,Leauthaud,Merian,158.22581085159500,2020B-0288,0.5873657749790970,900,1,FALSE
GAMA_J103404.25+003028.71_N540,--,N540,512,506,S2021A,object,GAMA_J103404.25+003028.71_N708,Leauthaud,Merian,158.5177090897980,2020B-0288,0.5079762189189080,900,1,FALSE
GAMA_J103514.91+002733.59_N540,--,N540,512,507,S2021A,object,GAMA_J103514.91+002733.59_N708,Leauthaud,Merian,158.81216282721800,2020B-0288,0.4593312050373400,900,1,FALSE
GAMA_J103625.58+002437.90_N540,--,N540,512,508,S2021A,object,GAMA_J103625.58+002437.90_N708,Leauthaud,Merian,159.10659680486400,2020B-0288,0.41052838682672300,900,1,FALSE
GAMA_J102923.97-005522.39_N540,--,N540,512,509,S2021A,object,GAMA_J102923.97-005522.39_N708,Leauthaud,Merian,157.34989855002500,2020B-0288,-0.922887719579268,900,1,FALSE
GAMA_J103033.86-010006.74_N540,--,N540,512,510,S2021A,object,GAMA_J103033.86-010006.74_N708,Leauthaud,Merian,157.6410971299820,2020B-0288,-1.0018738384572300,900,1,FALSE
GAMA_J103144.44-010301.13_N540,--,N540,512,511,S2021A,object,GAMA_J103144.44-010301.13_N708,Leauthaud,Merian,157.93519796426200,2020B-0288,-1.0503159583496000,900,1,FALSE
GAMA_J103255.02-010556.12_N540,--,N540,512,512,S2021A,object,GAMA_J103255.02-010556.12_N708,Leauthaud,Merian,158.22929130751200,2020B-0288,-1.098923281007560,900,1,FALSE
COSMOS_J100028.60+021221.00_N540,--,N540,40,1,S2021A,object,COSMOS_J100028.60+021221.00_N708,Leauthaud,Merian,150.11916666666700,2020B-0288,2.205833333333330,900,1,FALSE
COSMOS_J100007.53+020921.98_N540,--,N540,40,2,S2021A,object,COSMOS_J100007.53+020921.98_N708,Leauthaud,Merian,150.03139690926900,2020B-0288,2.1561062341715000,900,1,FALSE
COSMOS_J100022.90+020659.07_N540,--,N540,40,3,S2021A,object,COSMOS_J100022.90+020659.07_N708,Leauthaud,Merian,150.0954566257250,2020B-0288,2.116409009832740,900,1,FALSE
COSMOS_J100052.91+021803.32_N540,--,N540,40,4,S2021A,object,COSMOS_J100052.91+021803.32_N708,Leauthaud,Merian,150.22049895530700,2020B-0288,2.300922330504640,900,1,FALSE
COSMOS_J100021.44+021535.51_N540,--,N540,40,5,S2021A,object,COSMOS_J100021.44+021535.51_N708,Leauthaud,Merian,150.0893375126730,2020B-0288,2.259866031570710,900,1,FALSE
COSMOS_J100036.77+021731.39_N540,--,N540,40,6,S2021A,object,COSMOS_J100036.77+021731.39_N708,Leauthaud,Merian,150.15324613184600,2020B-0288,2.2920551944107000,900,1,FALSE
COSMOS_J100022.19+020744.83_N540,--,N540,40,7,S2021A,object,COSMOS_J100022.19+020744.83_N708,Leauthaud,Merian,150.09246995194100,2020B-0288,2.129122178156980,900,1,FALSE
COSMOS_J100006.64+021452.11_N540,--,N540,40,8,S2021A,object,COSMOS_J100006.64+021452.11_N708,Leauthaud,Merian,150.02770586572700,2020B-0288,2.24780834195101,900,1,FALSE
COSMOS_J100048.63+021511.99_N540,--,N540,40,9,S2021A,object,COSMOS_J100048.63+021511.99_N708,Leauthaud,Merian,150.2026284874380,2020B-0288,2.2533324336464200,900,1,FALSE
COSMOS_J100026.58+021448.51_N540,--,N540,40,10,S2021A,object,COSMOS_J100026.58+021448.51_N708,Leauthaud,Merian,150.1107594917230,2020B-0288,2.2468106553856500,900,1,FALSE
COSMOS_J100019.59+021041.93_N540,--,N540,40,11,S2021A,object,COSMOS_J100019.59+021041.93_N708,Leauthaud,Merian,150.08166541419600,2020B-0288,2.1783156503045100,900,1,FALSE
COSMOS_J100030.93+021225.14_N540,--,N540,40,12,S2021A,object,COSMOS_J100030.93+021225.14_N708,Leauthaud,Merian,150.12889503981700,2020B-0288,2.206983633359950,900,1,FALSE
COSMOS_J100043.09+020744.83_N540,--,N540,40,13,S2021A,object,COSMOS_J100043.09+020744.83_N708,Leauthaud,Merian,150.1795563238860,2020B-0288,2.1291220723039300,900,1,FALSE
COSMOS_J100042.48+021228.16_N540,--,N540,40,14,S2021A,object,COSMOS_J100042.48+021228.16_N708,Leauthaud,Merian,150.17701679047100,2020B-0288,2.207823503786120,900,1,FALSE
COSMOS_J100050.73+021600.62_N540,--,N540,40,15,S2021A,object,COSMOS_J100050.73+021600.62_N708,Leauthaud,Merian,150.21140104241800,2020B-0288,2.2668412375916300,900,1,FALSE
COSMOS_J100032.50+021230.26_N540,--,N540,40,16,S2021A,object,COSMOS_J100032.50+021230.26_N708,Leauthaud,Merian,150.13542975763200,2020B-0288,2.2084058729793800,900,1,FALSE
COSMOS_J100041.87+021521.29_N540,--,N540,40,17,S2021A,object,COSMOS_J100041.87+021521.29_N708,Leauthaud,Merian,150.17447369569600,2020B-0288,2.255914404306870,900,1,FALSE
COSMOS_J100006.90+021439.60_N540,--,N540,40,18,S2021A,object,COSMOS_J100006.90+021439.60_N708,Leauthaud,Merian,150.0287597066600,2020B-0288,2.2443360374296600,900,1,FALSE
COSMOS_J100031.32+021131.23_N540,--,N540,40,19,S2021A,object,COSMOS_J100031.32+021131.23_N708,Leauthaud,Merian,150.13052943105600,2020B-0288,2.1920091808163400,900,1,FALSE
COSMOS_J100013.36+021048.38_N540,--,N540,40,20,S2021A,object,COSMOS_J100013.36+021048.38_N708,Leauthaud,Merian,150.05569398071500,2020B-0288,2.1801063075061800,900,1,FALSE
COSMOS_J100005.83+021146.51_N540,--,N540,40,21,S2021A,object,COSMOS_J100005.83+021146.51_N708,Leauthaud,Merian,150.02431462181300,2020B-0288,2.196253039178050,900,1,FALSE
COSMOS_J100042.77+021227.08_N540,--,N540,40,22,S2021A,object,COSMOS_J100042.77+021227.08_N708,Leauthaud,Merian,150.17823566548100,2020B-0288,2.2075245925298600,900,1,FALSE
COSMOS_J100040.83+021453.04_N540,--,N540,40,23,S2021A,object,COSMOS_J100040.83+021453.04_N708,Leauthaud,Merian,150.17016447769300,2020B-0288,2.2480671856875200,900,1,FALSE
COSMOS_J100011.17+021433.30_N540,--,N540,40,24,S2021A,object,COSMOS_J100011.17+021433.30_N708,Leauthaud,Merian,150.04654448362900,2020B-0288,2.242583504562600,900,1,FALSE
COSMOS_J100035.23+021317.07_N540,--,N540,40,25,S2021A,object,COSMOS_J100035.23+021317.07_N708,Leauthaud,Merian,150.14683276055600,2020B-0288,2.221408571097220,900,1,FALSE
COSMOS_J100004.94+021704.75_N540,--,N540,40,26,S2021A,object,COSMOS_J100004.94+021704.75_N708,Leauthaud,Merian,150.02061705317400,2020B-0288,2.2846544870028800,900,1,FALSE
COSMOS_J100018.34+021403.73_N540,--,N540,40,27,S2021A,object,COSMOS_J100018.34+021403.73_N708,Leauthaud,Merian,150.076434631369,2020B-0288,2.2343696940788000,900,1,FALSE
COSMOS_J100040.12+021303.97_N540,--,N540,40,28,S2021A,object,COSMOS_J100040.12+021303.97_N708,Leauthaud,Merian,150.16718960334500,2020B-0288,2.2177694631077500,900,1,FALSE
COSMOS_J100035.26+020855.38_N540,--,N540,40,29,S2021A,object,COSMOS_J100035.26+020855.38_N708,Leauthaud,Merian,150.14693734636800,2020B-0288,2.1487187820687500,900,1,FALSE
COSMOS_J100047.02+020832.20_N540,--,N540,40,30,S2021A,object,COSMOS_J100047.02+020832.20_N708,Leauthaud,Merian,150.19592292538800,2020B-0288,2.1422788919239300,900,1,FALSE
COSMOS_J100046.17+020922.59_N540,--,N540,40,31,S2021A,object,COSMOS_J100046.17+020922.59_N708,Leauthaud,Merian,150.19237493319400,2020B-0288,2.156275746615410,900,1,FALSE
COSMOS_J100030.24+021054.46_N540,--,N540,40,32,S2021A,object,COSMOS_J100030.24+021054.46_N708,Leauthaud,Merian,150.12603914225100,2020B-0288,2.181795609333790,900,1,FALSE
COSMOS_J100046.95+020956.18_N540,--,N540,40,33,S2021A,object,COSMOS_J100046.95+020956.18_N708,Leauthaud,Merian,150.19566208486100,2020B-0288,2.1656078506065000,900,1,FALSE
COSMOS_J100036.21+021719.96_N540,--,N540,40,34,S2021A,object,COSMOS_J100036.21+021719.96_N708,Leauthaud,Merian,150.1509093761620,2020B-0288,2.288879157834520,900,1,FALSE
COSMOS_J100036.94+021053.17_N540,--,N540,40,35,S2021A,object,COSMOS_J100036.94+021053.17_N708,Leauthaud,Merian,150.15392316432000,2020B-0288,2.1814382040937100,900,1,FALSE
COSMOS_J100028.65+021728.23_N540,--,N540,40,36,S2021A,object,COSMOS_J100028.65+021728.23_N708,Leauthaud,Merian,150.11939105478900,2020B-0288,2.291175644354060,900,1,FALSE
COSMOS_J100039.15+020723.10_N540,--,N540,40,37,S2021A,object,COSMOS_J100039.15+020723.10_N708,Leauthaud,Merian,150.16313002082800,2020B-0288,2.123084567519570,900,1,FALSE
COSMOS_J100039.87+021331.51_N540,--,N540,40,38,S2021A,object,COSMOS_J100039.87+021331.51_N708,Leauthaud,Merian,150.16616303939000,2020B-0288,2.225421209991720,900,1,FALSE
COSMOS_J100031.85+021756.84_N540,--,N540,40,39,S2021A,object,COSMOS_J100031.85+021756.84_N708,Leauthaud,Merian,150.13274391804500,2020B-0288,2.2991241877719000,900,1,FALSE
COSMOS_J100012.50+020734.61_N540,--,N540,40,40,S2021A,object,COSMOS_J100012.50+020734.61_N708,Leauthaud,Merian,150.05210238168100,2020B-0288,2.1262805885899600,900,1,FALSE
