object,comment,filter,seqtot,seqnum,seqid,expType,object,proposer,program,RA,propid,dec,expTime,count,wait
GAMA_J105356.44-010804.19_N708,--,N708,704,276,S2021A,object,GAMA_J105356.44-010804.19_N708,LeathaudGreene,Merian,163.4851699257788,2020B-0288,-1.1344973994074181,600.0,1,False
GAMA_J103622.78+020527.14_N708,--,N708,704,277,S2021A,object,GAMA_J103622.78+020527.14_N708,LeathaudGreene,Merian,159.09494684351102,2020B-0288,2.090873626277181,600.0,1,False
GAMA_J103732.99+020039.96_N708,--,N708,704,278,S2021A,object,GAMA_J103732.99+020039.96_N708,LeathaudGreene,Merian,159.38747845675616,2020B-0288,2.011102120568355,600.0,1,False
GAMA_J103843.73+015744.16_N708,--,N708,704,279,S2021A,object,GAMA_J103843.73+015744.16_N708,LeathaudGreene,Merian,159.6822447599365,2020B-0288,1.9622670585922135,600.0,1,False
GAMA_J103954.47+015447.81_N708,--,N708,704,280,S2021A,object,GAMA_J103954.47+015447.81_N708,LeathaudGreene,Merian,159.9769789377535,2020B-0288,1.9132815859380616,600.0,1,False
GAMA_J104323.40+020344.60_N708,--,N708,704,281,S2021A,object,GAMA_J104323.40+020344.60_N708,LeathaudGreene,Merian,160.84752914243526,2020B-0288,2.062390161678249,600.0,1,False
GAMA_J104433.59+015854.85_N708,--,N708,704,282,S2021A,object,GAMA_J104433.59+015854.85_N708,LeathaudGreene,Merian,161.13996183103671,2020B-0288,1.9819046853609887,600.0,1,False
GAMA_J104544.32+015557.79_N708,--,N708,704,283,S2021A,object,GAMA_J104544.32+015557.79_N708,LeathaudGreene,Merian,161.43467066765515,2020B-0288,1.9327209975749373,600.0,1,False
GAMA_J104655.04+015300.24_N708,--,N708,704,284,S2021A,object,GAMA_J104655.04+015300.24_N708,LeathaudGreene,Merian,161.72934870875082,2020B-0288,1.8834020406403442,600.0,1,False
GAMA_J105026.89+020139.82_N708,--,N708,704,285,S2021A,object,GAMA_J105026.89+020139.82_N708,LeathaudGreene,Merian,162.6120781357516,2020B-0288,2.0277285950951396,600.0,1,False
GAMA_J105137.05+015647.76_N708,--,N708,704,286,S2021A,object,GAMA_J105137.05+015647.76_N708,LeathaudGreene,Merian,162.90441095448168,2020B-0288,1.9466003433272092,600.0,1,False
GAMA_J105247.77+015349.60_N708,--,N708,704,287,S2021A,object,GAMA_J105247.77+015349.60_N708,LeathaudGreene,Merian,163.1990622098273,2020B-0288,1.8971121305159269,600.0,1,False
GAMA_J105358.48+015051.01_N708,--,N708,704,288,S2021A,object,GAMA_J105358.48+015051.01_N708,LeathaudGreene,Merian,163.49368411372456,2020B-0288,1.8475040182022304,600.0,1,False
GAMA_J104654.86+003254.35_N708,--,N708,704,289,S2021A,object,GAMA_J104654.86+003254.35_N708,LeathaudGreene,Merian,161.7286005294467,2020B-0288,0.548430856814389,600.0,1,False
GAMA_J104804.90+002803.41_N708,--,N708,704,290,S2021A,object,GAMA_J104804.90+002803.41_N708,LeathaudGreene,Merian,162.02043749600298,2020B-0288,0.4676149497717837,600.0,1,False
GAMA_J104915.56+002505.78_N708,--,N708,704,291,S2021A,object,GAMA_J104915.56+002505.78_N708,LeathaudGreene,Merian,162.3148589138408,2020B-0288,0.418273474763351,600.0,1,False
GAMA_J105026.22+002207.69_N708,--,N708,704,292,S2021A,object,GAMA_J105026.22+002207.69_N708,LeathaudGreene,Merian,162.60926329654737,2020B-0288,0.36880442565691135,600.0,1,False
GAMA_J104322.39-005640.68_N708,--,N708,704,293,S2021A,object,GAMA_J104322.39-005640.68_N708,LeathaudGreene,Merian,160.84329492674743,2020B-0288,-0.9446349333364865,600.0,1,False
GAMA_J104432.29-010130.42_N708,--,N708,704,294,S2021A,object,GAMA_J104432.29-010130.42_N708,LeathaudGreene,Merian,161.13456651041307,2020B-0288,-1.0251185510035796,600.0,1,False
GAMA_J104542.89-010427.48_N708,--,N708,704,295,S2021A,object,GAMA_J104542.89-010427.48_N708,LeathaudGreene,Merian,161.42871627552358,2020B-0288,-1.0743011839448777,600.0,1,False
GAMA_J104653.48-010725.02_N708,--,N708,704,296,S2021A,object,GAMA_J104653.48-010725.02_N708,LeathaudGreene,Merian,161.72286132036447,2020B-0288,-1.1236190384531297,600.0,1,False
GAMA_J103953.32+003406.56_N708,--,N708,704,297,S2021A,object,GAMA_J103953.32+003406.56_N708,LeathaudGreene,Merian,159.9722076922054,2020B-0288,0.5684891471857226,600.0,1,False
GAMA_J104103.37+002918.06_N708,--,N708,704,298,S2021A,object,GAMA_J104103.37+002918.06_N708,LeathaudGreene,Merian,160.26407484539018,2020B-0288,0.4883510145231792,600.0,1,False
GAMA_J104214.04+002621.60_N708,--,N708,704,299,S2021A,object,GAMA_J104214.04+002621.60_N708,LeathaudGreene,Merian,160.55851207672777,2020B-0288,0.43933586730100727,600.0,1,False
GAMA_J104324.70+002324.64_N708,--,N708,704,300,S2021A,object,GAMA_J104324.70+002324.64_N708,LeathaudGreene,Merian,160.85293088146395,2020B-0288,0.3901779215157528,600.0,1,False
GAMA_J120000.00+031022.80_N708,--,N708,704,301,S2021A,object,GAMA_J120000.00+031022.80_N708,LeathaudGreene,Merian,180.0,2020B-0288,3.173,600.0,1,False
GAMA_J120109.92+030522.97_N708,--,N708,704,302,S2021A,object,GAMA_J120109.92+030522.97_N708,LeathaudGreene,Merian,180.29135018253848,2020B-0288,3.089714021626495,600.0,1,False
GAMA_J120220.48+030223.13_N708,--,N708,704,303,S2021A,object,GAMA_J120220.48+030223.13_N708,LeathaudGreene,Merian,180.58536978152082,2020B-0288,3.0397592160656663,600.0,1,False
GAMA_J120331.04+025923.42_N708,--,N708,704,304,S2021A,object,GAMA_J120331.04+025923.42_N708,LeathaudGreene,Merian,180.87936258724406,2020B-0288,2.9898395331969896,600.0,1,False
GAMA_J120000.00+002327.60_N708,--,N708,704,305,S2021A,object,GAMA_J120000.00+002327.60_N708,LeathaudGreene,Merian,180.0,2020B-0288,0.39099999999999996,600.0,1,False
GAMA_J120109.98+001827.77_N708,--,N708,704,306,S2021A,object,GAMA_J120109.98+001827.77_N708,LeathaudGreene,Merian,180.29161824539977,2020B-0288,0.307714034527359,600.0,1,False
GAMA_J120220.62+001527.93_N708,--,N708,704,307,S2021A,object,GAMA_J120220.62+001527.93_N708,LeathaudGreene,Merian,180.5859332087132,2020B-0288,0.25775927306151963,600.0,1,False
GAMA_J120331.25+001228.22_N708,--,N708,704,308,S2021A,object,GAMA_J120331.25+001228.22_N708,LeathaudGreene,Merian,180.88024630153473,2020B-0288,0.20783967341793344,600.0,1,False
GAMA_J120343.76+014659.27_N708,--,N708,704,309,S2021A,object,GAMA_J120343.76+014659.27_N708,LeathaudGreene,Merian,180.9323510285255,2020B-0288,1.7831324811845823,600.0,1,False
GAMA_J120453.71+014159.81_N708,--,N708,704,310,S2021A,object,GAMA_J120453.71+014159.81_N708,LeathaudGreene,Merian,181.22379404276842,2020B-0288,1.699947268699812,600.0,1,False
GAMA_J120604.30+013900.35_N708,--,N708,704,311,S2021A,object,GAMA_J120604.30+013900.35_N708,LeathaudGreene,Merian,181.5179375422658,2020B-0288,1.6500979753454528,600.0,1,False
GAMA_J120714.89+013601.05_N708,--,N708,704,312,S2021A,object,GAMA_J120714.89+013601.05_N708,LeathaudGreene,Merian,181.81206741342046,2020B-0288,1.6002921673190016,600.0,1,False
GAMA_J120727.81+031042.71_N708,--,N708,704,313,S2021A,object,GAMA_J120727.81+031042.71_N708,LeathaudGreene,Merian,181.86590558612298,2020B-0288,3.178530799883001,600.0,1,False
GAMA_J120837.70+030543.68_N708,--,N708,704,314,S2021A,object,GAMA_J120837.70+030543.68_N708,LeathaudGreene,Merian,182.15710676631772,2020B-0288,3.0954685309177257,600.0,1,False
GAMA_J120948.24+030244.65_N708,--,N708,704,315,S2021A,object,GAMA_J120948.24+030244.65_N708,LeathaudGreene,Merian,182.4510386692517,2020B-0288,3.045738048038563,600.0,1,False
GAMA_J121058.78+025945.81_N708,--,N708,704,316,S2021A,object,GAMA_J121058.78+025945.81_N708,LeathaudGreene,Merian,182.74494519024142,2020B-0288,2.99605936169173,600.0,1,False
GAMA_J120727.47+002336.70_N708,--,N708,704,317,S2021A,object,GAMA_J120727.47+002336.70_N708,LeathaudGreene,Merian,181.8644926306354,2020B-0288,0.3935295462289744,600.0,1,False
GAMA_J120837.46+001837.68_N708,--,N708,704,318,S2021A,object,GAMA_J120837.46+001837.68_N708,LeathaudGreene,Merian,182.15609399201205,2020B-0288,0.3104671032051791,600.0,1,False
GAMA_J120948.09+001538.65_N708,--,N708,704,319,S2021A,object,GAMA_J120948.09+001538.65_N708,LeathaudGreene,Merian,182.45040056577804,2020B-0288,0.26073650940205695,600.0,1,False
GAMA_J121058.72+001239.80_N708,--,N708,704,320,S2021A,object,GAMA_J121058.72+001239.80_N708,LeathaudGreene,Merian,182.74470662969642,2020B-0288,0.21105776023632172,600.0,1,False
GAMA_J121111.05+014728.28_N708,--,N708,704,321,S2021A,object,GAMA_J121111.05+014728.28_N708,LeathaudGreene,Merian,182.79604804709567,2020B-0288,1.7911912662010332,600.0,1,False
GAMA_J121220.97+014229.78_N708,--,N708,704,322,S2021A,object,GAMA_J121220.97+014229.78_N708,LeathaudGreene,Merian,183.0874075480268,2020B-0288,1.708273449363681,600.0,1,False
GAMA_J121331.56+013931.22_N708,--,N708,704,323,S2021A,object,GAMA_J121331.56+013931.22_N708,LeathaudGreene,Merian,183.3815024924337,2020B-0288,1.6586745499399935,600.0,1,False
GAMA_J121442.14+013632.88_N708,--,N708,704,324,S2021A,object,GAMA_J121442.14+013632.88_N708,LeathaudGreene,Merian,183.67558514918537,2020B-0288,1.6091357741184706,600.0,1,False
GAMA_J121454.47+002356.81_N708,--,N708,704,325,S2021A,object,GAMA_J121454.47+002356.81_N708,LeathaudGreene,Merian,183.72698090258334,2020B-0288,0.3991153520216946,600.0,1,False
GAMA_J121604.45+001858.91_N708,--,N708,704,326,S2021A,object,GAMA_J121604.45+001858.91_N708,LeathaudGreene,Merian,184.01856461147145,2020B-0288,0.3163639999320755,600.0,1,False
GAMA_J121715.08+001600.87_N708,--,N708,704,327,S2021A,object,GAMA_J121715.08+001600.87_N708,LeathaudGreene,Merian,184.31286216803403,2020B-0288,0.2669099042930374,600.0,1,False
GAMA_J121825.71+001303.08_N708,--,N708,704,328,S2021A,object,GAMA_J121825.71+001303.08_N708,LeathaudGreene,Merian,184.60716051892643,2020B-0288,0.2175242628143004,600.0,1,False
GAMA_J121837.61+014819.09_N708,--,N708,704,329,S2021A,object,GAMA_J121837.61+014819.09_N708,LeathaudGreene,Merian,184.65673283000166,2020B-0288,1.8053031689680905,600.0,1,False
GAMA_J121947.52+014321.86_N708,--,N708,704,330,S2021A,object,GAMA_J121947.52+014321.86_N708,LeathaudGreene,Merian,184.94800718272913,2020B-0288,1.722739822374865,600.0,1,False
GAMA_J122058.09+014024.39_N708,--,N708,704,331,S2021A,object,GAMA_J122058.09+014024.39_N708,LeathaudGreene,Merian,185.24205234763357,2020B-0288,1.6734432520945433,600.0,1,False
GAMA_J122208.66+013727.20_N708,--,N708,704,332,S2021A,object,GAMA_J122208.66+013727.20_N708,LeathaudGreene,Merian,185.53608649256262,2020B-0288,1.6242233504058645,600.0,1,False
GAMA_J122220.03+002435.08_N708,--,N708,704,333,S2021A,object,GAMA_J122220.03+002435.08_N708,LeathaudGreene,Merian,185.58345878482248,2020B-0288,0.40974553880535425,600.0,1,False
GAMA_J122330.00+001938.60_N708,--,N708,704,334,S2021A,object,GAMA_J122330.00+001938.60_N708,LeathaudGreene,Merian,185.8750232221278,2020B-0288,0.32739128399798906,600.0,1,False
GAMA_J122440.63+001641.75_N708,--,N708,704,335,S2021A,object,GAMA_J122440.63+001641.75_N708,LeathaudGreene,Merian,186.16931051806748,2020B-0288,0.2782647926078221,600.0,1,False
GAMA_J122551.26+001345.20_N708,--,N708,704,336,S2021A,object,GAMA_J122551.26+001345.20_N708,LeathaudGreene,Merian,186.4635998305363,2020B-0288,0.2292232385952861,600.0,1,False
GAMA_J122602.25+014935.22_N708,--,N708,704,337,S2021A,object,GAMA_J122602.25+014935.22_N708,LeathaudGreene,Merian,186.50939897864865,2020B-0288,1.826450955360825,600.0,1,False
GAMA_J122712.14+014439.57_N708,--,N708,704,338,S2021A,object,GAMA_J122712.14+014439.57_N708,LeathaudGreene,Merian,186.80058575462147,2020B-0288,1.7443270518664775,600.0,1,False
GAMA_J122822.69+014143.37_N708,--,N708,704,339,S2021A,object,GAMA_J122822.69+014143.37_N708,LeathaudGreene,Merian,187.09457938296697,2020B-0288,1.6953831510050281,600.0,1,False
GAMA_J122933.25+013847.51_N708,--,N708,704,340,S2021A,object,GAMA_J122933.25+013847.51_N708,LeathaudGreene,Merian,187.3885631692797,2020B-0288,1.64653230894418,600.0,1,False
GAMA_J122943.90+002524.25_N708,--,N708,704,341,S2021A,object,GAMA_J122943.90+002524.25_N708,LeathaudGreene,Merian,187.43292405736284,2020B-0288,0.4234049337869805,600.0,1,False
GAMA_J123053.87+002029.51_N708,--,N708,704,342,S2021A,object,GAMA_J123053.87+002029.51_N708,LeathaudGreene,Merian,187.72446750196167,2020B-0288,0.34153223992914317,600.0,1,False
GAMA_J123204.49+001734.02_N708,--,N708,704,343,S2021A,object,GAMA_J123204.49+001734.02_N708,LeathaudGreene,Merian,188.0187433246525,2020B-0288,0.29278339383531476,600.0,1,False
GAMA_J123315.12+001438.88_N708,--,N708,704,344,S2021A,object,GAMA_J123315.12+001438.88_N708,LeathaudGreene,Merian,188.31302231698726,2020B-0288,0.24413581659214387,600.0,1,False
GAMA_J123705.36+002624.25_N708,--,N708,704,345,S2021A,object,GAMA_J123705.36+002624.25_N708,LeathaudGreene,Merian,189.2723740332347,2020B-0288,0.4400695205365673,600.0,1,False
GAMA_J123815.33+002131.53_N708,--,N708,704,346,S2021A,object,GAMA_J123815.33+002131.53_N708,LeathaudGreene,Merian,189.56389441139447,2020B-0288,0.3587603877934821,600.0,1,False
GAMA_J123925.95+001837.57_N708,--,N708,704,347,S2021A,object,GAMA_J123925.95+001837.57_N708,LeathaudGreene,Merian,189.85815733193706,2020B-0288,0.31043751821637505,600.0,1,False
GAMA_J124036.58+001544.03_N708,--,N708,704,348,S2021A,object,GAMA_J124036.58+001544.03_N708,LeathaudGreene,Merian,190.1524245004802,2020B-0288,0.262232054899844,600.0,1,False
GAMA_J124424.19+002731.37_N708,--,N708,704,349,S2021A,object,GAMA_J124424.19+002731.37_N708,LeathaudGreene,Merian,191.10080896928247,2020B-0288,0.4587144922485169,600.0,1,False
GAMA_J124534.15+002240.97_N708,--,N708,704,350,S2021A,object,GAMA_J124534.15+002240.97_N708,LeathaudGreene,Merian,191.3923042289989,2020B-0288,0.378048592314993,600.0,1,False
GAMA_J124644.77+001948.71_N708,--,N708,704,351,S2021A,object,GAMA_J124644.77+001948.71_N708,LeathaudGreene,Merian,191.6865528774924,2020B-0288,0.3301985024536936,600.0,1,False
GAMA_J124755.39+001656.93_N708,--,N708,704,352,S2021A,object,GAMA_J124755.39+001656.93_N708,LeathaudGreene,Merian,191.98080678261357,2020B-0288,0.2824817386480369,600.0,1,False
GAMA_J125139.65+002849.09_N708,--,N708,704,353,S2021A,object,GAMA_J125139.65+002849.09_N708,LeathaudGreene,Merian,192.9152242208198,2020B-0288,0.4803042888490965,600.0,1,False
GAMA_J125249.60+002401.28_N708,--,N708,704,354,S2021A,object,GAMA_J125249.60+002401.28_N708,LeathaudGreene,Merian,193.206691717715,2020B-0288,0.40035788973343445,600.0,1,False
GAMA_J125400.22+002110.89_N708,--,N708,704,355,S2021A,object,GAMA_J125400.22+002110.89_N708,LeathaudGreene,Merian,193.5009243194672,2020B-0288,0.3530251198820268,600.0,1,False
GAMA_J125510.83+001821.02_N708,--,N708,704,356,S2021A,object,GAMA_J125510.83+001821.02_N708,LeathaudGreene,Merian,193.79516310377502,2020B-0288,0.305841338306312,600.0,1,False
GAMA_J125851.75+003006.51_N708,--,N708,704,357,S2021A,object,GAMA_J125851.75+003006.51_N708,LeathaudGreene,Merian,194.7156300150884,2020B-0288,0.501809609668813,600.0,1,False
GAMA_J130001.69+002521.56_N708,--,N708,704,358,S2021A,object,GAMA_J130001.69+002521.56_N708,LeathaudGreene,Merian,195.00706817264404,2020B-0288,0.42265639632358465,600.0,1,False
GAMA_J130112.30+002233.18_N708,--,N708,704,359,S2021A,object,GAMA_J130112.30+002233.18_N708,LeathaudGreene,Merian,195.30128373589136,2020B-0288,0.3758838654995794,600.0,1,False
GAMA_J130222.92+001945.39_N708,--,N708,704,360,S2021A,object,GAMA_J130222.92+001945.39_N708,LeathaudGreene,Merian,195.59550634878892,2020B-0288,0.32927571541113637,600.0,1,False
GAMA_J130600.24+003130.70_N708,--,N708,704,361,S2021A,object,GAMA_J130600.24+003130.70_N708,LeathaudGreene,Merian,196.50101853896427,2020B-0288,0.5251956973961648,600.0,1,False
GAMA_J130710.18+002648.86_N708,--,N708,704,362,S2021A,object,GAMA_J130710.18+002648.86_N708,LeathaudGreene,Merian,196.79242487220216,2020B-0288,0.44690622899435783,600.0,1,False
GAMA_J130820.78+002402.64_N708,--,N708,704,363,S2021A,object,GAMA_J130820.78+002402.64_N708,LeathaudGreene,Merian,197.08662176671132,2020B-0288,0.4007348661266208,600.0,1,False
GAMA_J130931.39+002117.07_N708,--,N708,704,364,S2021A,object,GAMA_J130931.39+002117.07_N708,LeathaudGreene,Merian,197.38082649983167,2020B-0288,0.3547429863259032,600.0,1,False
GAMA_J131305.13+003254.35_N708,--,N708,704,365,S2021A,object,GAMA_J131305.13+003254.35_N708,LeathaudGreene,Merian,198.2713994705533,2020B-0288,0.5484308568143889,600.0,1,False
GAMA_J131415.06+002815.86_N708,--,N708,704,366,S2021A,object,GAMA_J131415.06+002815.86_N708,LeathaudGreene,Merian,198.56277243406961,2020B-0288,0.47107293088304514,600.0,1,False
GAMA_J131525.66+002531.95_N708,--,N708,704,367,S2021A,object,GAMA_J131525.66+002531.95_N708,LeathaudGreene,Merian,198.85694968783284,2020B-0288,0.4255419466741863,600.0,1,False
GAMA_J131636.27+002248.73_N708,--,N708,704,368,S2021A,object,GAMA_J131636.27+002248.73_N708,LeathaudGreene,Merian,199.1511355067679,2020B-0288,0.3802052475272484,600.0,1,False
GAMA_J132705.80+003514.51_N708,--,N708,704,369,S2021A,object,GAMA_J132705.80+003514.51_N708,LeathaudGreene,Merian,201.77418914840462,2020B-0288,0.5873657749790974,600.0,1,False
GAMA_J132815.71+003043.44_N708,--,N708,704,370,S2021A,object,GAMA_J132815.71+003043.44_N708,LeathaudGreene,Merian,202.06549545865545,2020B-0288,0.5120676382620803,600.0,1,False
GAMA_J132926.31+002804.55_N708,--,N708,704,371,S2021A,object,GAMA_J132926.31+002804.55_N708,LeathaudGreene,Merian,202.35963366805325,2020B-0288,0.4679311228869528,600.0,1,False
GAMA_J133036.90+002526.46_N708,--,N708,704,372,S2021A,object,GAMA_J133036.90+002526.46_N708,LeathaudGreene,Merian,202.6537817638037,2020B-0288,0.42401761629258616,600.0,1,False
GAMA_J132006.67+003406.56_N708,--,N708,704,373,S2021A,object,GAMA_J132006.67+003406.56_N708,LeathaudGreene,Merian,200.02779230779458,2020B-0288,0.5684891471857226,600.0,1,False
GAMA_J132116.59+002931.66_N708,--,N708,704,374,S2021A,object,GAMA_J132116.59+002931.66_N708,LeathaudGreene,Merian,200.31913221364528,2020B-0288,0.4921283829092305,600.0,1,False
GAMA_J132227.18+002650.19_N708,--,N708,704,375,S2021A,object,GAMA_J132227.18+002650.19_N708,LeathaudGreene,Merian,200.6132901062406,2020B-0288,0.447275670527516,600.0,1,False
GAMA_J132337.78+002409.47_N708,--,N708,704,376,S2021A,object,GAMA_J132337.78+002409.47_N708,LeathaudGreene,Merian,200.9074572521049,2020B-0288,0.4026317441226183,600.0,1,False
GAMA_J120343.95-005959.52_N708,--,N708,704,377,S2021A,object,GAMA_J120343.95-005959.52_N708,LeathaudGreene,Merian,180.93314209693656,2020B-0288,-0.9998674064120842,600.0,1,False
GAMA_J120453.98-010458.98_N708,--,N708,704,378,S2021A,object,GAMA_J120453.98-010458.98_N708,LeathaudGreene,Merian,181.22491886902787,2020B-0288,-1.0830525040366736,600.0,1,False
GAMA_J120604.65-010758.44_N708,--,N708,704,379,S2021A,object,GAMA_J120604.65-010758.44_N708,LeathaudGreene,Merian,181.5193970763495,2020B-0288,-1.1329016420139366,600.0,1,False
GAMA_J120715.33-011057.74_N708,--,N708,704,380,S2021A,object,GAMA_J120715.33-011057.74_N708,LeathaudGreene,Merian,181.8138865618838,2020B-0288,-1.1827072382492947,600.0,1,False
GAMA_J121111.38-005955.71_N708,--,N708,704,381,S2021A,object,GAMA_J121111.38-005955.71_N708,LeathaudGreene,Merian,182.79742538481295,2020B-0288,-0.9988085729774403,600.0,1,False
GAMA_J121221.42-010454.21_N708,--,N708,704,382,S2021A,object,GAMA_J121221.42-010454.21_N708,LeathaudGreene,Merian,183.08925108767903,2020B-0288,-1.081726120769667,600.0,1,False
GAMA_J121332.10-010752.76_N708,--,N708,704,383,S2021A,object,GAMA_J121332.10-010752.76_N708,LeathaudGreene,Merian,183.38376037398572,2020B-0288,-1.1313247157043167,600.0,1,False
GAMA_J121442.78-011051.10_N708,--,N708,704,384,S2021A,object,GAMA_J121442.78-011051.10_N708,LeathaudGreene,Merian,183.6782822589515,2020B-0288,-1.1808631015708193,600.0,1,False
GAMA_J121837.84-005948.11_N708,--,N708,704,385,S2021A,object,GAMA_J121837.84-005948.11_N708,LeathaudGreene,Merian,184.65770627074977,2020B-0288,-0.9966982666977068,600.0,1,False
GAMA_J121947.89-010445.34_N708,--,N708,704,386,S2021A,object,GAMA_J121947.89-010445.34_N708,LeathaudGreene,Merian,184.94958026905147,2020B-0288,-1.0792613408644922,600.0,1,False
GAMA_J122058.58-010742.80_N708,--,N708,704,387,S2021A,object,GAMA_J122058.58-010742.80_N708,LeathaudGreene,Merian,185.244120106531,2020B-0288,-1.1285575898300337,600.0,1,False
GAMA_J122209.28-011039.99_N708,--,N708,704,388,S2021A,object,GAMA_J122209.28-011039.99_N708,LeathaudGreene,Merian,185.53867380709627,2020B-0288,-1.177777060026543,600.0,1,False
GAMA_J122602.87-005936.77_N708,--,N708,704,389,S2021A,object,GAMA_J122602.87-005936.77_N708,LeathaudGreene,Merian,186.5119832893984,2020B-0288,-0.993549455236788,600.0,1,False
GAMA_J122712.93-010432.42_N708,--,N708,704,390,S2021A,object,GAMA_J122712.93-010432.42_N708,LeathaudGreene,Merian,186.8039046975787,2020B-0288,-1.0756725899682738,600.0,1,False
GAMA_J122823.63-010728.61_N708,--,N708,704,391,S2021A,object,GAMA_J122823.63-010728.61_N708,LeathaudGreene,Merian,187.0984744011377,2020B-0288,-1.1246157541373514,600.0,1,False
GAMA_J122934.33-011024.47_N708,--,N708,704,392,S2021A,object,GAMA_J122934.33-011024.47_N708,LeathaudGreene,Merian,187.39305916994832,2020B-0288,-1.1734657022492498,600.0,1,False
GAMA_J123325.74-005921.77_N708,--,N708,704,393,S2021A,object,GAMA_J123325.74-005921.77_N708,LeathaudGreene,Merian,188.35725487732049,2020B-0288,-0.9893831640188594,600.0,1,False
GAMA_J123435.81-010415.53_N708,--,N708,704,394,S2021A,object,GAMA_J123435.81-010415.53_N708,LeathaudGreene,Merian,188.64922254490065,2020B-0288,-1.0709831120193698,600.0,1,False
GAMA_J123546.51-010710.28_N708,--,N708,704,395,S2021A,object,GAMA_J123546.51-010710.28_N708,LeathaudGreene,Merian,188.94382126408556,2020B-0288,-1.1195240176126307,600.0,1,False
GAMA_J123657.22-011004.63_N708,--,N708,704,396,S2021A,object,GAMA_J123657.22-011004.63_N708,LeathaudGreene,Merian,189.23843618218416,2020B-0288,-1.1679554451017156,600.0,1,False
GAMA_J124045.96-005903.20_N708,--,N708,704,397,S2021A,object,GAMA_J124045.96-005903.20_N708,LeathaudGreene,Merian,190.19151969046163,2020B-0288,-0.9842249359808428,600.0,1,False
GAMA_J124156.04-010354.79_N708,--,N708,704,398,S2021A,object,GAMA_J124156.04-010354.79_N708,LeathaudGreene,Merian,190.48353224162307,2020B-0288,-1.0652209399593655,600.0,1,False
GAMA_J124306.75-010647.92_N708,--,N708,704,399,S2021A,object,GAMA_J124306.75-010647.92_N708,LeathaudGreene,Merian,190.7781589867109,2020B-0288,-1.1133120883825613,600.0,1,False
GAMA_J124417.47-010940.59_N708,--,N708,704,400,S2021A,object,GAMA_J124417.47-010940.59_N708,LeathaudGreene,Merian,191.0728029909938,2020B-0288,-1.1612777048041467,600.0,1,False
GAMA_J124803.30-005841.16_N708,--,N708,704,401,S2021A,object,GAMA_J124803.30-005841.16_N708,LeathaudGreene,Merian,192.0137766067105,2020B-0288,-0.9781018833003089,600.0,1,False
GAMA_J124913.39-010330.29_N708,--,N708,704,402,S2021A,object,GAMA_J124913.39-010330.29_N708,LeathaudGreene,Merian,192.30583247964648,2020B-0288,-1.05841570182787,600.0,1,False
GAMA_J125024.11-010621.64_N708,--,N708,704,403,S2021A,object,GAMA_J125024.11-010621.64_N708,LeathaudGreene,Merian,192.60048614721052,2020B-0288,-1.1060112324661417,600.0,1,False
GAMA_J125134.83-010912.47_N708,--,N708,704,404,S2021A,object,GAMA_J125134.83-010912.47_N708,LeathaudGreene,Merian,192.895158057234,2020B-0288,-1.153465408439413,600.0,1,False
GAMA_J125517.28-005815.77_N708,--,N708,704,405,S2021A,object,GAMA_J125517.28-005815.77_N708,LeathaudGreene,Merian,193.822024448699,2020B-0288,-0.9710481434906579,600.0,1,False
GAMA_J125627.38-010302.17_N708,--,N708,704,406,S2021A,object,GAMA_J125627.38-010302.17_N708,LeathaudGreene,Merian,194.11412188791414,2020B-0288,-1.050604719817028,600.0,1,False
GAMA_J125738.11-010551.57_N708,--,N708,704,407,S2021A,object,GAMA_J125738.11-010551.57_N708,LeathaudGreene,Merian,194.40880125696881,2020B-0288,-1.0976608531298058,600.0,1,False
GAMA_J125848.83-010840.41_N708,--,N708,704,408,S2021A,object,GAMA_J125848.83-010840.41_N708,LeathaudGreene,Merian,194.7034997712117,2020B-0288,-1.1445600709748178,600.0,1,False
GAMA_J130227.90-005747.13_N708,--,N708,704,409,S2021A,object,GAMA_J130227.90-005747.13_N708,LeathaudGreene,Merian,195.61626240506203,2020B-0288,-0.9630932858938324,600.0,1,False
GAMA_J130338.01-010230.55_N708,--,N708,704,410,S2021A,object,GAMA_J130338.01-010230.55_N708,LeathaudGreene,Merian,195.90839952431918,2020B-0288,-1.0418201680898214,600.0,1,False
GAMA_J130448.74-010517.86_N708,--,N708,704,411,S2021A,object,GAMA_J130448.74-010517.86_N708,LeathaudGreene,Merian,196.20310329614608,2020B-0288,-1.088294757675156,600.0,1,False
GAMA_J130559.47-010804.54_N708,--,N708,704,412,S2021A,object,GAMA_J130559.47-010804.54_N708,LeathaudGreene,Merian,196.49782703348617,2020B-0288,-1.1345971450639019,600.0,1,False
GAMA_J130934.67-005715.39_N708,--,N708,704,413,S2021A,object,GAMA_J130934.67-005715.39_N708,LeathaudGreene,Merian,197.39448948916393,2020B-0288,-0.9542777440458508,600.0,1,False
GAMA_J131044.79-010155.58_N708,--,N708,704,414,S2021A,object,GAMA_J131044.79-010155.58_N708,LeathaudGreene,Merian,197.68666424356965,2020B-0288,-1.0321061649883305,600.0,1,False
GAMA_J131155.53-010440.65_N708,--,N708,704,415,S2021A,object,GAMA_J131155.53-010440.65_N708,LeathaudGreene,Merian,197.9813910253137,2020B-0288,-1.0779594332124531,600.0,1,False
